Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Supercritical,https://www.crunchbase.com/organization/supercritical,2000000,GBP,2777909,Private,Pre-Seed,1-10,"Industrial, Software, Sustainability","London, England, United Kingdom",Supercritical is a software platform that helps businesses reach carbon net zero and tackle the climate crisis.,,,"Aaron Randall, Michelle You",https://gosupercritical.com,For Profit,contact@gosupercritical.com,https://www.linkedin.com/company/gosupercritical/,"Supercritical helps businesses measure, reduce, and offset their climate impact in weeks without the need for a sustainability team. The company only sells high-quality carbon removal because it’s the only legitimate route to net zero.",,2021-01-01,year,2000000,GBP,2777908,"Manufacturing, Software, Sustainability",Active,2021-08-04,,,,,
Residently,https://www.crunchbase.com/organization/residently,16015460,GBP,19595072,Private,Venture - Series Unknown,51-100,"Apps, Property Management, Real Estate, Rental Property, Residential","London, England, United Kingdom","Residently is a mobile application that provides property rental services for agents, property managers, and institutional landlords.",,,"Noemi Staehelin, Sam Phillips, Tom Allason",https://residently.com/,For Profit,hello@residently.com,https://www.linkedin.com/company/residently/,Residently offers services for landlords and tenants. They provide property-related management services to both landlords and tenants. They also offer residently experiences to residents for free.,,2017-09-15,day,4500000,GBP,5397948,"Apps, Real Estate, Software",Active,2022-07-21,,,,,
Percent,https://www.crunchbase.com/organization/percent,5000000,USD,5000000,Private,Seed,11-50,"Compliance, FinTech, Payments, Software","London, England, United Kingdom",Percent is the API-first fintech powering purpose worldwide.,,,Henry Ludlam,https://www.poweredbypercent.com,For Profit,hello@poweredbypercent.com,https://www.linkedin.com/company/percent/,Percent is the API-first fintech powering purpose worldwide.,Less than $1M,2017-01-01,year,5000000,USD,5000000,"Financial Services, Payments, Professional Services, Software",Active,2021-07-21,,,,,
Quantifying Nature,https://www.crunchbase.com/organization/quantifying-nature-2f48,550000,USD,550000,Private,Seed,1-10,"B2B, Financial Services, Geospatial, GreenTech, Natural Language Processing, Natural Resources, Software, Sustainability","London, England, United Kingdom",SaaS quantifying the financial risks of the climate-biodiversity crisis on corporates to mobilise targeted adaptation finance at scale.,,,"Adrien Firmenich, Matija Kordic, Matt Amos",https://www.quantifyingnature.com,For Profit,info@quantifyingnature.com,https://www.linkedin.com/company/quantifyingnature/,"Quantifying Nature is a multi-collaborative company in the climate & biodiversity analytics and environmental disclosure space. It is developing the first B2B SaaS platform capable of identifying and quantifying the financial risks of both climate change & biodiversity loss on publicly listed corporations to recommend targeted adaptation interventions for financial hedging & nature-positive outcomes. The company’s growing 8-person team is working closely with 9 subject matter experts from the universities of Oxford, Cambridge, and LSE, as well as Maxar Technologies & NGIS, to deliver a market-ready product by the 1st of July 2023",,2022-08-09,day,,,,"Artificial Intelligence, Data and Analytics, Financial Services, Natural Resources, Navigation and Mapping, Other, Software, Sustainability",Active,2023-03-03,,,,,
TransFICC,https://www.crunchbase.com/organization/transficc,24234215,USD,24234215,Private,Venture - Series Unknown,51-100,"Electronics, Financial Services, FinTech, Trading Platform","London, England, United Kingdom",TransFICC is an e-trading technology company for banks and asset managers trading in Fixed Income and Derivatives markets.,,,"Judd Gaddie, Steve Toland, Tom McKee",https://www.transficc.com,For Profit,,https://www.linkedin.com/company/10453689/,"TransFICC is an e-trading technology company providing low latency connectivity for banks and asset managers trading in Fixed Income and Derivatives markets. The company resolves the problem of fragmentation in the fixed income and derivatives markets.  It does three things such as translates Execution Venue API’s to a single API. Clients connect once to TransFICC's unified API, and TransFICC manages connectivity with the electronic venues from that point, uses low-latency, scalable and secure technology, essential to keep pace with price updates and not get beaten to trade by high-frequency trading firms, and provides timestamps for price and order messages. Measured in microseconds, timestamps record when data arrives at the bank or asset manager, helping to provide an audit trail, which supports Best Execution. TransFICC makes it easier to upgrade when venues change their application programming interfaces, compared with the enterprise systems of legacy firms, the firm claims. It also focuses solely on the business of providing market access. TransFICC was founded in 2016 and is based in London, England, United Kingdom.",,2016-03-01,month,17000000,USD,17000000,"Consumer Electronics, Financial Services, Hardware, Lending and Investments",Active,2022-03-30,,,,,
Vira Health,https://www.crunchbase.com/organization/vira-health,10700000,GBP,14064205,Private,Series A,11-50,"Health Care, Wellness, Women's","London, England, United Kingdom",Vira Health is creating digital therapeutics for doctors to prescribe evidence-based interventions for menopause symptoms.,,,"Andrea Berchowitz, Rebecca Love",https://www.vira.health/,For Profit,,https://www.linkedin.com/company/virahealth,Vira is a digital health company focused on improving long-term health for women. We do this by addressing female-specific conditions and improving the collection and use of female data in healthcare.,$1M to $10M,2019-01-01,year,9200000,GBP,11969628,"Community and Lifestyle, Health Care",Active,2022-03-14,,,,,
Syft,https://www.crunchbase.com/organization/syft-app,8750000,GBP,11470561,Private,Series A,51-100,"Recruiting, Software, Staffing Agency","London, England, United Kingdom",Syft is the UK’s market leading flexible staffing platform.,Syft acquired by Indeed,https://www.crunchbase.com/acquisition/indeed-acquires-syft-app--f42f4190,"Jack Beaman, Novo Abakare",https://www.syftapp.com,For Profit,help@syftapp.com,https://www.linkedin.com/company/syft,"Syft is an online staffing platform for hospitality and warehousing companies that gives employers direct access to high quality, trained and experienced flexible staff. Syft offers employers control and choice over who they hire. It saves them time and money whilst also providing consistency. Launched in November 2015, the app helps workers in London, Manchester and Leeds get access to thousands of shifts. It lets them choose when and where they work, whilst getting paid over £9/hour.",$1M to $10M,2015-11-01,month,6100000,GBP,7993887,"Administrative Services, Professional Services, Software",Active,2017-09-07,,,,,
floLIVE,https://www.crunchbase.com/organization/flo-live,41200000,USD,41200000,Private,Series B,51-100,"Internet of Things, Telecommunications","London, England, United Kingdom","floLIVE provides secure, cloud-native connectivity solutions to enterprises and mobile operators looking for seamless global coverage",,,"Boaz Goldman, Daniel Goldberg, Percy Grundy, Rony Cohen",http://www.flolive.net/,For Profit,info@flolive.net,https://www.linkedin.com/company/flo-live,"floLIVE provides global, secure, cloud-native connectivity solutions to enterprises, mobile operators and cloud providers. Its platform comprises local core networks that provide local connectivity while being centrally managed and controlled over the cloud. This unique approach enables enterprises to benefit from high performance, secure and regulatory-compliant local connectivity with the flexibility and elasticity of a cloud-native platform. floLIVE offers a complete, cloud-based IoT eco-system that includes a core network with integrated device management, Inventory, and Billing services – all provided as-a-service and support a pay-as-you-grow business model.",,2015-01-01,year,15500000,USD,15500000,"Hardware, Internet Services",Active,2021-06-29,,,,,
TurinTech,https://www.crunchbase.com/organization/turintech,4000000,GBP,5533387,Private,Seed,11-50,"Artificial Intelligence, Information Technology, Machine Learning, SaaS","London, England, United Kingdom",Code Optimisation Platform,,,"Fan Wu, Leslie Kanthan, Lingbo Li, Michail Basios",https://turintech.ai/,For Profit,contact@turintech.ai,https://www.linkedin.com/company/turintechai/,"TurinTech is the leader in code optimisation for machine learning and other data-heavy applications, helping businesses become more efficient and sustainable by accelerating time-to-production and reducing development and compute costs.     Powered by proprietary AI research, TurinTech’s evoML platform empowers businesses to automatically 1) build efficient ML model code from raw data 2) optimise the performance of existing ML model code and 3) optimise the speed of generic code.    Learn more about turintech.ai",$1M to $10M,2018-01-01,year,3000000,GBP,4246795,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",Active,2021-06-01,,,,,
Gensyn,https://www.crunchbase.com/organization/gensyn,7489776,USD,7489776,Private,Seed,,"Blockchain, Cryptocurrency, Machine Learning","London, England, United Kingdom","Gensyn is the hyperscale, cost-efficient compute protocol for the world's deep learning models",,,"Ben Fielding, Harry Grieve",https://www.gensyn.ai,For Profit,hello@gensyn.ai,https://www.linkedin.com/company/gensynai/,"Gensyn is the hyperscale, cost-efficient compute protocol for the world's deep learning models.",,2020-01-01,year,5800000,EUR,6389776,"Artificial Intelligence, Data and Analytics, Financial Services, Other, Payments, Software",Active,2022-03-21,,,,,
Laced,https://www.crunchbase.com/organization/laced,1000000,USD,1000000,Private,Pre-Seed,11-50,"E-Commerce, E-Commerce Platforms, Marketplace, Shoes","London, England, United Kingdom",Laced is a marketplace for the buying and selling sneakers.,,,Chris Gibbons,https://laced.com,For Profit,help@laced.co.uk,https://www.linkedin.com/company/lacedhq,"Laced is an online store that buys and sells sneakers. They offer a wide selection of authentic Yeezy trainers and sneakers, as well as Nike Jordans and other popular brands.",,2018-08-01,day,1000000,USD,1000000,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Internet Services",Active,2019-09-23,,,,,
Mo,https://www.crunchbase.com/organization/mowork,2735000,GBP,3464436,Private,Seed,11-50,"Enterprise Software, SaaS","London, England, United Kingdom",The Future of Employee Engagement,,,"Luke Fisher, Merlin Mason, Steve Wikeley",https://www.mo.work,For Profit,steve.cater@mo.work,https://www.linkedin.com/company/moworkhq,"At Mo, we’re creating moments that bring people closer together at work. By building stronger working relationships, we create a shared sense of togetherness that has the power to create greater meaning that motivates people.  What started out as an app to improve recognition amongst colleagues, has grown into the leading platform for forward-thinking businesses passionate about giving their employees more meaning at work and more motivation - the meaning and motivation to come to work wanting to be more, together. We’re used in 45 countries and available in 12 languages and we’re proud to be helping some of the world’s best known brands create meaningful employee engagement by enabling them to be more, together. Mo is hiring. To find out more about a career with us, get in touch at: mo.work/careers",,2014-11-01,month,2700000,GBP,3420618,Software,Active,2018-12-20,,,,,
Smart,https://www.crunchbase.com/organization/smart-cdb2,220000000,GBP,296011944,Private,Private Equity,501-1000,"Financial Services, Information Technology, Retirement","London, England, United Kingdom","Smart develops software designed to provide a range of pension services, including its own pension scheme.",,,"Andrew Evans, Will Wynne",https://www.smart.co/,For Profit,pressoffice@smartpension.co.uk,https://www.linkedin.com/company/smart-pension/,"Smart develops software designed to provide a range of pension services, including providing its own pension scheme, and developing custom enterprise software for international markets.",,2014-05-07,day,40000000,GBP,47363173,"Community and Lifestyle, Financial Services, Information Technology, Other",Active,2022-07-14,,,,,
Beem,https://www.crunchbase.com/organization/holome,7000000,USD,7000000,Private,Seed,11-50,"Augmented Reality, Computer Vision, PaaS, Software","London, England, United Kingdom",Beem is a software platform that enables live and on-demand communication using real humans in the Metaverse.,,,Janosch Amstutz,https://www.beem.me,For Profit,beem.team@beem.me,https://www.linkedin.com/company/beem.me/?viewAsMember=true,"Beem provides key infrastructure for the future of spatial telepresence in the Metaverse. From feeling the close presence of a far-away loved one, or the intensity of a live performance in your space, Beem finally brings back immediacy and intimacy to digital communication. Anywhere, Together.",Less than $1M,2017-01-01,year,4000000,USD,4000000,"Hardware, Software",Active,2022-02-17,,,,,
HiiROC,https://www.crunchbase.com/organization/hiiroc,26000000,GBP,34685397,Private,Venture - Series Unknown,11-50,,"Hull, Kingston upon Hull, City of, United Kingdom","HiiROC is an industrial company that produces hydrogen from biomethane, flare gas, or natural gas with no CO2 emissions.",,,"Jan Wiekamp, Matthias Tischner, Simon Morris, Tim Davies",https://hiiroc.com/,For Profit,info@hiiroc.com,https://www.linkedin.com/company/hiiroc/,"HiiROC is an industrial company that produces hydrogen from biomethane, flare gas, or natural gas with no CO2 emissions. The company's proprietary technology enables low-cost, zero-emission hydrogen production at a cost comparable to steam methane reforming but without the emissions and using one-fifth of the energy required by water electrolysis. Its zero-emission carbon black can replace that made by the existing high-emission/pollution oil furnace production method. HiiROC is pioneering a new approach to methane cracking that produces solid carbon rather than CO2 emissions and thus does not contribute to global warming.",$1M to $10M,2019-01-01,year,26000000,GBP,34685396,,Active,2021-11-28,,,,,
Nature Metrics,https://www.crunchbase.com/organization/nature-metrics,27419134,USD,27419134,Private,Series B,11-50,"Biotechnology, Life Science","Egham, Surrey, United Kingdom",Nature Metrics is an award-winning technology start-up using cutting-edge genetic techniques to monitor biodiversity.,,,"Kat Bruce, Katie Critchlow",https://www.naturemetrics.co.uk/,For Profit,enquiries@naturemetrics.co.uk,https://www.linkedin.com/company/naturemetrics/?originalSubdomain=in,"NatureMetrics is an award-winning technology start-up using cutting-edge genetic techniques to monitor biodiversity. Each species carries a unique genetic signature in all cells. When an organism's cells are shed into the environment (e.g. through excretion, mucous, saliva, gametes, or tissue breakdown) its genetic signature is also released. At NatureMetrics, we isolate these signatures from water or sediment samples - or from complex mixed-species samples of invertebrates - and use them to determine which species are present.",$1M to $10M,2014-01-01,year,14000000,EUR,15025779,"Biotechnology, Science and Engineering",Active,2022-05-26,,,,,
Plotify,https://www.crunchbase.com/organization/plotify,4500000,USD,4500000,Private,Seed,11-50,Real Estate,"London, England, United Kingdom","Plotify is a real estate company that specializes in Buying, owning, managing, and selling an investment property.",,,"Anish Malhotra, Devin Wade, Mike Self",https://www.plotify.co.uk/,For Profit,,https://www.linkedin.com/company/plotify-financial/,"Plotify is a real estate company that specializes in Buying, owning, managing, and selling an investment property. Its plot structure aims to help its users, to keep the perks of property ownership, without the hassle. The company was founded in 2018 and headquartered in London, England.",$1M to $10M,2018-01-01,year,1000000,USD,1000000,Real Estate,Active,2021-12-07,,,,,
Lucky Saint,https://www.crunchbase.com/organization/lucky-saint,10000000,GBP,11966589,Private,Series A,11-50,"Food and Beverage, Manufacturing, Wine And Spirits, Winery","London, England, United Kingdom",Lucky Saint specializes in the manufacture and supply of non-alcoholic beer.,,,,https://luckysaint.co,For Profit,hello@luckysaint.co,https://www.linkedin.com/company/luckysaint/,"Lucky Saint provides alcohol-free beer services. They also provide alcohol-free superior unfiltered lager and heritage brewing for modern drinking services. Additionally, they also provide beer is left unfiltered for maximum flavour without the alcohol.",$1M to $10M,2018-01-01,year,10000000,GBP,11966589,"Food and Beverage, Manufacturing",Active,2023-01-03,,,,,
Circuit Mind,https://www.crunchbase.com/organization/circuit-mind,6809234,USD,6809234,Private,Seed,1-10,"Artificial Intelligence, Intelligent Systems, Predictive Analytics, Software Engineering","London, England, United Kingdom",Circuit Mind develops artificial intelligence solutions.,,,"Akintomide Adesanmi, Basilio Gentile",http://circuitmind.io/,For Profit,tomide@circuitmind.io,https://www.linkedin.com/company/circuit-mind/,Circuit Mind builds Artificial Intelligence that completely automates the design of Electronics Circuit boards,Less than $1M,2018-01-01,year,6313263,USD,6313263,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",Active,2022-07-26,,,,,
Space Forge,https://www.crunchbase.com/organization/space-forge,10800000,USD,10800000,Private,Seed,11-50,"Hardware, Manufacturing, Robotics","Bristol, Bristol, City of, United Kingdom",Space Forge make super materials in space that cannot be made on earth.,,,"Andrew Bacon, Joshua Western",https://spaceforge.co.uk/,For Profit,Johrenk7@gmail.com,https://www.linkedin.com/company/space-forge-ltd/about/,Space Forge make super materials in space that cannot be made on earth.,Less than $1M,2018-01-01,year,10200000,USD,10200000,"Hardware, Manufacturing, Science and Engineering, Software",Active,2021-12-18,,,,,
Karhoo,https://www.crunchbase.com/organization/karhoo,39000000,USD,39000000,Private,Venture - Series Unknown,101-250,"E-Commerce Platforms, Internet, Marketplace, Transportation","London, England, United Kingdom",Karhoo is a B2B marketplace connecting brands and taxi/PVH fleets around the world to deliver e-hailing straight from any website and app,Karhoo acquired by RCI Bank and Services,https://www.crunchbase.com/acquisition/rci-bank-and-services-acquires-karhoo--032f878a,"Boris Pilichowski, Daniel Ishag, Nicolas Andine",https://karhoo.com,For Profit,info@karhoo.com,https://www.linkedin.com/company/karhoo/,"Karhoo, the first fully-integrated global booking platform for regulated Taxis and PHVs, is funded by RCI Bank and Services (Groupe Renault). It was reborn and remoulded from the assets of a previous business that learnt the hard way that competing against Uber, Didi and Lyft required a radically different and more collaborative approach to mobility. Now Karhoo remains an independent business contributing to Groupe Renault’s sustainable mobility‑as‑a‑service strategy, which covers connected, autonomous, shared, electric vehicles part of multimodal transport.",$10M to $50M,2014-01-01,year,39000000,USD,39000000,"Commerce and Shopping, Internet Services, Transportation",Active,2015-09-01,,,,,
Secret Sales,https://www.crunchbase.com/organization/secretsales-com,8500000,GBP,11796855,Private,Series A,11-50,"E-Commerce, Internet, Marketplace, Retail, Retail Technology","London, England, United Kingdom",E-commerce Marketplace,,,"Chris Griffin, Matt Purt",https://www.secretsales.com,For Profit,customer.service@secretsales.com,https://www.linkedin.com/company/845223/,"Secretsales.com is a globally unique platform owned and operated by LRG Online Ltd. Founded in 2020 by Chris Griffin & Matt Purt, the platform is fast becoming the No.1 destination to explore, uncover and buy must-have fashion and sport-wear items alongside quintessential homeware essentials and luxury cosmetics at affordable prices.    We work with an ever growing collection of world-renowned brands, as well as exclusive boutique labels with unbeatable discounts. LRG Online Ltd owns and operates Secretsales.com, and has built the digital marketplace platform to be the fastest growing marketplace for discount fashion, apparel, footwear, sportswear and beauty in the world.    Our platform allows hundreds of the world’s top brands and retailers to clear discount inventory in a brand enhancing partnership that delivers real incremental profits and grows the brands and retailers customer base and reputations.",,2020-03-09,day,8500000,GBP,11796855,"Commerce and Shopping, Hardware, Internet Services, Software",Active,2021-06-28,,,,,
Anything World,https://www.crunchbase.com/organization/anything-world,9667909,USD,9667909,Private,Seed,51-100,"Artificial Intelligence, Augmented Reality, Media and Entertainment","London, England, United Kingdom",Anything World is a platform to create worlds powered by voice and populated with anything you can think of - with AI behaviours applied!,,,"Gordon Midwood, Sebastian Hofer",https://anything.world/,For Profit,hello@anything.world,https://www.linkedin.com/company/anything-world/,"They don’t offer courier services. Still Ubisoft, Nexus Interactive, Rehab and Techstars trust us to consistently deliver for them. You can too! They guarantee full scalability regardless of demands and 99% uptime!",Less than $1M,2018-05-23,day,7500000,USD,7500000,"Artificial Intelligence, Data and Analytics, Hardware, Media and Entertainment, Science and Engineering, Software",Active,2022-11-09,,,,,
Abatable,https://www.crunchbase.com/organization/abatable,3125000,USD,3125000,Private,Seed,1-10,"Advice, Finance, Industrial, Information Technology","London, England, United Kingdom",Abatable is the robo-advisor for high quality carbon offsetting.,,,"Maria Eugenia Filmanovic, Valerio Magliulo",https://www.abatable.com,For Profit,,https://www.linkedin.com/company/abatable,"Abatable is the Robo-advisor for high-quality carbon offsetting. Abatable helps companies offset their hard to abate emissions through diversified portfolios of trusted carbon offsets which are the source, evaluate, and finance.",,2021-01-01,year,3000000,USD,3000000,"Financial Services, Information Technology, Manufacturing, Media and Entertainment",Active,2021-11-10,,,,,
Patch,https://www.crunchbase.com/organization/patch-2019,3000000,GBP,3682079,Private,Seed,1-10,,"London, England, United Kingdom","Patch building a national network of neighborhood workspaces and will be sharing news, ideas, and plans from the Work Near Homeworld.",,,Freddie Fforde,https://www.patch.work/,For Profit,hello@patch.work,https://www.linkedin.com/company/patchplaces,"Patch building a national network of neighborhood workspaces and will be sharing news, ideas, and plans from the Work Near Homeworld.",,2021-01-01,year,3000000,GBP,3682079,,Active,2023-03-20,,,,,
Altitude Angel,https://www.crunchbase.com/organization/altitude-angel,10863295,USD,10863295,Private,Venture - Series Unknown,11-50,"Aerospace, Drones, Internet of Things, Robotics","Reading, Reading, United Kingdom",Altitude Angel makes drones safer by providing the data and cloud services needed to safely unlock their potential.,,,Richard Parker,https://www.altitudeangel.com,For Profit,hello@altitudeangel.com,https://www.linkedin.com/company/altitude-angel/,"Altitude Angel provides airspace management data & services for drone manufacturers, developers and airspace stakeholders. Their flagship services are built on top of the Altitude Angel cloud platform, which offers scalable solutions for drone automation, UTM (""Air traffic control for drones"") and identity and registration. They are an aviation technology company who create global-scale solutions that enable the safe integration and use of fully autonomous drones into global airspace. Their purpose-built cloud platform supports both U-Space and UTM, and delivers market-leading services to drone operators, manufacturers and software developers. Their innovative solutions for ATM enable them to access a rich source of real-time airspace, environmental and regulatory data which is expertly customised to the specific operation.",,2014-12-03,day,5000000,GBP,5983294,"Consumer Electronics, Consumer Goods, Hardware, Internet Services, Science and Engineering, Software",Active,2023-01-03,,,,,
Luxury Promise,https://www.crunchbase.com/organization/luxury-promise,19300000,USD,19300000,Private,Venture - Series Unknown,11-50,"E-Commerce, Fashion, Social Shopping","London, England, United Kingdom","The leading next-generation social commerce platform to buy, swap, sell luxury goods in a globally inclusive community",,,"Adam Sadiq, Sabrina Sadiq",http://www.luxurypromise.com,For Profit,info@luxurypromise.com,https://www.linkedin.com/company/luxury-promise,"Luxury Promise is the next generation community driven, social commerce luxury resale platform where people can buy, sell & swap luxury goods & engage with a global community of buyers & sellers",,2017-01-01,day,11500000,USD,11500000,"Clothing and Apparel, Commerce and Shopping, Design",Active,2022-02-02,,,,,
PRODA,https://www.crunchbase.com/organization/proda,6600000,GBP,8025702,Private,Series A,11-50,"Artificial Intelligence, Big Data, Commercial, Computer, Machine Learning, SaaS, Software","London, England, United Kingdom",PRODA is focuses on solving core data processing pain points in real estate.,,,"Charles Williams, Peter Bredthauer",https://proda.ai/,For Profit,info@proda.ai,https://www.linkedin.com/company/proda-ltd/,"PRODA is focuses on solving core data processing pain points in real estate. They are combining real estate expertise with data science to develop machine leaning-enabled software, with the aim of truly automating many analysis and reporting tasks for real estate professionals. Automation is a key driver of digital transformation in every industry, underpinned by advances in artificial intelligence and machine learning. Automation holds huge potential to improve speed, accuracy and productivity. The real estate industry is no exception, but so far limited progress has been made towards digitalisation. Many companies are still running on traditional workflows, for instance using spreadsheets to organise, process and share their data. This data comes in unlimited different formats, and is often stored across unstructured, disparate filing systems, creating data silos.",,2017-01-01,year,6600000,GBP,8025701,"Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Other, Science and Engineering, Software",Active,2022-06-30,,,,,
Colorifix,https://www.crunchbase.com/organization/colorifix,31762451,USD,31762451,Private,Series B,11-50,"Biotechnology, Commercial, Fashion","Norwich, Norfolk, United Kingdom","Colorifix is the first company to use a biological process to produce, deposit and fix pigments onto textiles.",,,"David Nugent, Jim Ajioka, Orr Yarkoni",http://www.colorifix.com,For Profit,info@colorifix.com,https://www.linkedin.com/company/colorifix-limited/,"Colorifix is a biotechnology company that has pioneered the first entirely biological process to produce, deposit and fix pigments onto textiles. Using a synthetic biology approach, it offers a radically different solution to incumbent dyeing technologies that entirely cuts out the use of harsh chemistry and leads to huge reductions in water consumption. Colorifix’s investors include Cambridge Enterprise, H&M, Mills Fabrica, Primera Impact and Sagana, whose collective backing is funding its expansion. For more information, visit www.colorifix.com",,2016-01-01,year,18000000,GBP,22762451,"Biotechnology, Clothing and Apparel, Design, Other, Science and Engineering",Active,2022-05-30,,,,,
knok healthcare,https://www.crunchbase.com/organization/knok-healthcare,6100000,EUR,6911106,Private,Series A,11-50,"Artificial Intelligence, Health Care, Medical, Medical Device","London, England, United Kingdom",Knokcare is the world's Integrated Care Video Platform (ICVP).,,,"Andre Sousa, Carolina Relvas, Jose Bastos, João Magalhães, Pedro Vieira e Moreira, Tiago Craveiro",http://www.knokcare.com,For Profit,info@knokcare.com,https://www.linkedin.com/company/knok-healthcare,"Knok is an app-based healthcare platform offering patients a holistic solution for their health through a combination of AI chatbots, video calls, face to face appointments at home, and integration with hospitals in one single application. This solution is convenient for the patient and efficient for the health system: the AI chatbot helps patients self-assess their condition and directs the patient within the app to a video appointment or a face to face appointment. If the issue is serious enough, knock will direct the patient to the hospital.",,2015-07-01,month,4400000,EUR,4932060,"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",Active,2021-11-25,,,,,
Optellum,https://www.crunchbase.com/organization/optellum,15297959,USD,15297959,Private,Series A,1-10,"Health Care, Machine Learning, Medical Device, Software","Oxford, Oxfordshire, United Kingdom",Optellum develops an imaging biomarker for smart lung cancer detection.,,,Timor Kadir,http://www.optellum.com,For Profit,,https://www.linkedin.com/company/optellum,"Optellum develops an imaging biomarker for smart lung cancer detection.  Optellum’s vision is to redefine cancer care, by enabling every clinician, in every hospital, to manage their patients in the optimal way.   They do that by providing end-end IT platform for personalized early diagnosis and therapy, based on the collective experience of thousands of doctors pooled by machine learning applied to vast patient datasets.  Their first suite of products targets management of patients at high risk of developing lung cancer – the world’s deadliest and commonest cancer – from early diagnosis through to treatment. Optellum comprises a team of award-winning medical imaging software, AI, and clinical experts who met at Oxford’s world-renowned computer vision lab. Between us, they have track records of bringing innovation to market through over 10 start-up companies, resulting already in 5 trade-sales and one IPO.  They are backed by an Advisory Board comprising world-leading clinicians and experts in deep learning ; and Oxford's most prominent investors. They are building up their product development team – join their fight against cancer, working together with former software engineers from top technology companies (Amazon, Facebook, Redhat) and veterans of medical imaging startups (e.g. Mirada Solutions – acquired by Siemens).",,2016-01-01,year,14000000,USD,14000000,"Artificial Intelligence, Data and Analytics, Health Care, Software",Active,2022-09-27,,,,,
Switchee,https://www.crunchbase.com/organization/switchee,12425000,GBP,14664574,Private,Series A,51-100,"Analytics, Consumer Electronics, Energy Efficiency, Internet of Things, Property Management, SaaS, Software","London, England, United Kingdom",Data analytics and IoT business serving large social landlords,,,"Adam Fudakowski, Ian Napier",https://www.switchee.com/,For Profit,info@switchee.co,https://www.linkedin.com/company/switchee-limited,"Switchee was founded out of INSEAD business school in 2015 and is headquartered in London. It is now the market leader in social housing IoT, servicing many of the largest housing associations in the UK. The company helps large residential landlords to better manage their property portfolio, using technology to identify maintenance issues, reduce fuel bills and improve communication with residents. For every £1 invested in Switchee services, the landlord saves £2 and puts £2 back into the pocket of their resident.  Switchee has reimagined the way landlords interact with residents and manage their homes. Their services ensure that landlords have the information they need to eliminate fuel poverty, damp and mould as well as heating & ventilation failures. Switchee is primarily a software and insights business, but to access this real-time data, they reinvented a ubiquitous household object – the thermostat. They have created an internet connected product that reduces energy bills, acts as a two-way communication platform with the resident and collects environmental data that drives an insights engine, landlord dashboard and API.",$1M to $10M,2014-01-01,year,6500000,GBP,7201394,"Consumer Electronics, Data and Analytics, Energy, Hardware, Internet Services, Real Estate, Software, Sustainability",Active,2022-10-10,,,,,
Dragonfly AI,https://www.crunchbase.com/organization/dragonfly-ai,3875000,GBP,5081266,Private,Series A,1-10,"Analytics, Artificial Intelligence, Machine Learning","London, England, United Kingdom",Dragonfly AI is a predictive visual analytics platform that simulates how attention works in the brain to show what the audience sees first.,,,"David Mitchell, Mark Bainbridge",http://www.dragonflyai.co,For Profit,hello@dragonflyai.co,https://www.linkedin.com/company/33520918/admin/,"Dragonfly AI is a predictive heatmap that shows exactly what catches the audience's attention first across any content, allow us to make data-informed decisions without holding business down. Get real-time insight into what genuinely catches their customers' attention. Predictive analytics can help us increase efficiency throughout the design cycle. Improve the success rate across all channels. Increase their ROI by increasing their share of attention across channels.",,2018-01-01,year,3000000,GBP,3907028,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",Active,2022-04-11,,,,,
Bound,https://www.crunchbase.com/organization/bound-7651,6500000,USD,6500000,Private,Seed,1-10,"Financial Exchanges, Financial Services, FinTech","London, England, United Kingdom",Easy FX Management for Every Business,,,"Dan Kindler, Seth Phillips",https://bound.co,For Profit,,https://www.linkedin.com/company/boundrates,Bound is a fintech company that makes FX management easy for every business. The company was founded by Seth Phillips and Daniel Kindler in 2020.,,2020-11-23,day,6500000,USD,6500000,"Financial Services, Lending and Investments",Active,2021-11-09,,,,,
