Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Sphera,https://www.crunchbase.com/organization/sphera-ac4c,1900000,GBP,2583628,Private,Seed,1-10,"Construction, Environmental Consulting","Stockton-on-tees, Stockton-on-Tees, United Kingdom",Sphera develops new materials for the built environment - with no compromise to our planet.,,,,https://sphera.uk/,For Profit,,https://www.linkedin.com/company/spherauk/about/,Sphera develops new materials for the built environment - with no compromise to our planet. Sphera makes net-zero construction a reality,,2019-01-01,year,1900000,GBP,2583627,"Professional Services, Real Estate",Active,2022-02-03,,,,,
ZavFit,https://www.crunchbase.com/organization/zavfit,710000,GBP,958942,Private,Pre-Seed,1-10,"Employee Benefits, Health Care, Mobile Apps, Personal Health, Wellness","Edinburgh, Edinburgh, City of, United Kingdom","ZavFit, a health app for money stress uses evidence-based science. Designed to change the behaviours causing money stress, guilt and anxiety",,,Anna Freeman,https://www.zavfit.com/,For Profit,hello@zavfit.com,https://www.linkedin.com/company/19131500/,"ZavFit is the first health app for money stress. Described as a pioneer and a game changer, the ZavFit app is designed to change the behaviours that cause stress, guilt, and anxiety around money. Focused on delivering health outcomes, ZavFit has attracted a world leading health team of neuroscientists, psychologists and behavioural scientists to tackle this regularly overlooked aspect of health. The app creates a personalised MoneyFitness programme for each user from their wellbeing data and spending data. It uses evidence-based science to provide simple and easy steps to help people understand the correlation between their money and their health.",,2019-01-01,year,280000,GBP,379273,"Administrative Services, Apps, Health Care, Mobile, Software",Active,2021-10-01,,,,,
SERG Technologies,https://www.crunchbase.com/organization/serg-technologies,2396283,USD,2396283,Private,Seed,1-10,"Health Diagnostics, Medical Device","London, England, United Kingdom",SERG was founded to make the gesture control of technology accessible for everyone and easier to use than ever before.,,,"Christos Kapatos, Ravi Vaidyanathan, Samuel Wilson",https://sergtechnologies.com/,For Profit,,https://www.linkedin.com/company/serg-technologies/,"SERG Technologies is re-defining the way we interact with technology by creating reliable and functional wearables that can be used for activity tracking, monitoring health and fitness, and gesture recognition for smart devices. Our unique sensors detect tiny, subconscious movements that indicate a wearer’s intent, we turn these into control signals for everything from TV’s to smart prosthetics, resulting in almost instant response times. We are also developing new tools to allow Parkinson's patients to track their symptoms, providing vital new information to their doctors, leading to long term improvements to the efficacy their treatment. SERG was founded to make the gesture control of technology accessible for everyone and easier to use than ever before.",,2019-01-01,year,1600000,GBP,1900451,Health Care,Active,2022-07-12,,,,,
FinCrime Dynamics,https://www.crunchbase.com/organization/fincrimedynamics,265000,GBP,352097,Private,Pre-Seed,1-10,"Analytics, Big Data, Compliance, FinTech, Information Technology, Machine Learning, Software","Cambridge, Cambridgeshire, United Kingdom",Creators of Financial Crime Vaccines,,,"Daniel Turner, Edgar Lopez-Rojas, Helena Härnström, Kellyann Ripnar, Stephen Quick",http://fincrimedynamics.com,For Profit,contact@fincrimedynamics.com,https://www.linkedin.com/company/fincrimedynamics,"Our mission is to help make the world’s financial system safer through rapid deployment of effective AI for financial crime analytics, enabled by enriched synthetic data that captures the dynamics of fraud and money laundering and loads them into tailor-made scenarios that explore diverse threats that financial organisations are exposed to. This goal has taken us to the forefront of Synthetic Data and Fincrime Analytics, and we are proud to have in our team people that have helped shape the state-of-the-art of these fields. Keywords: Finacial services, AML, Synthetic Data, Fintech, Machine learning, Big data, Simulation, Fraud Analytics, Compliance",$100M to $500M,2019-11-19,day,100000,GBP,135315,"Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Professional Services, Software",Active,2022-01-01,,,,,
Winvesta,https://www.crunchbase.com/organization/winvesta,,USD,,Private,Seed,11-50,"Financial Services, FinTech","London, England, United Kingdom","Winvesta is a cross-border neobank that provides financial products like global banking accounts, overseas collections & US Stocks investing",,,"Prateek Jain, Swastik Nigam",https://www.winvesta.in/,For Profit,hello@winvesta.in,https://www.linkedin.com/company/winvesta/,"Winvesta is a UK based fin-tech company building a platform to enable Indians to invest globally. Even as technology has helped bring the world closer – accessing global investments for residents in capital controlled countries has not been easy. Winvesta is looking to change this, starting with India. Indian residents and NRIs can now open a US stock brokerage account and an international multi-currency bank account in as little as 10 minutes right from the Winvesta app. Whether one wants to invest in US stocks, buy and maintain an international real estate, or save for foreign education, Winvesta is making it easier to build a globally diversified portfolio.",,2019-08-01,day,,,,Financial Services,Active,2023-04-11,,,,,
Holibob,https://www.crunchbase.com/organization/holibob,12000000,USD,12000000,Private,Series A,1-10,Marketplace,"Edinburgh, Edinburgh, City of, United Kingdom",Holibob operates as a B2B marketplace for tours and experiences.,,,"Angus Hardy, Craig Everett",https://www.holibob.tech,For Profit,angus@holibob.tech,https://www.linkedin.com/company/holibob/,"Holibob operates as a B2B marketplace for tours and experiences. It helps consumer-facing travel and lifestyle brands to access their premium inventory that is instantly bookable. It also enables its B2B travel partners to access an incremental revenue stream, whilst improving their customer's experience via its curated and personalized content which generates deep brand experiences.",,2019-05-30,day,12000000,USD,12000000,Commerce and Shopping,Active,2022-07-12,,,,,
MyARC,https://www.crunchbase.com/organization/myarc,368214,USD,368214,Private,Pre-Seed,1-10,"Fitness, Health Care, Wellness","London, England, United Kingdom",MyARC is a fitness app for content creators and their fans.,,,,https://www.myarc.fitness/,For Profit,,https://www.linkedin.com/company/my-arc/,MyARC is a fitness app for content creators and their fans.,,2019-01-01,year,200000,GBP,248214,"Health Care, Sports",Active,2023-01-25,,,,,
SafeAP,https://www.crunchbase.com/organization/safeap,250000,GBP,298748,Private,Pre-Seed,1-10,"Cosmetic Surgery, Marketing","London, England, United Kingdom",SafeAP is a novel approach to matching qualified aesthetic practitioners with clients looking for non-surgical cosmetic treatments.,,,,https://safeap.co.uk/home,For Profit,,,SafeAP is a novel approach to matching qualified aesthetic practitioners with clients looking for non-surgical cosmetic treatments.,,2019-01-01,year,250000,GBP,298747,"Health Care, Sales and Marketing",Active,2023-03-02,,,,,
Docspert Health,https://www.crunchbase.com/organization/docspert-health,300000,USD,300000,Private,Seed,11-50,"Health Care, Medical","Solihull, Solihull, United Kingdom",Docspert Health operates as a telemedicine platform.,,,Mohamed Hatem Abdallah,https://www.docspert.com/,For Profit,,https://www.linkedin.com/company/docspert,Docspert Health operates as a telemedicine platform that connects patients in the Middle East and Africa (MEA) with international medical experts through video chats.,$1M to $10M,2019-01-01,year,200000,USD,200000,Health Care,Active,2021-10-01,,,,,
Hydrologiq,https://www.crunchbase.com/organization/hydrologiq,550000,GBP,753860,Private,Seed,1-10,"Clean Energy, CleanTech","Bishops Stortford, Surrey, United Kingdom",Online platform making off-grid hydrogen happen.,,,"Aran Bates, Benjamin Lindley",https://www.hydrologiq.com/,For Profit,info@hydrologiq.com,https://www.linkedin.com/company/37802678/,"Be part of the hydrogen revolution. Hydrologiq provides the easiest, fastest, and lowest-risk way to access clean, off-grid, hydrogen-generated electricity. Fossil fuels are on the way out: Industries are rapidly reducing the use of fossil fuels to meet decarbonisation goals. Cost of fossil fuels is skyrocketing. Hydrogen is the answer: Emission-free, hydrogen is the most logical fuel choice for green, continual-running, off-grid power provision. Removing the complexity: Accessing hydrogen is complex. Hydrologiq provides a fully managed solution for all your hydrogen generator needs.",,2019-01-01,year,550000,GBP,753860,"Energy, Sustainability",Active,2022-01-12,,,,,
Canaree,https://www.crunchbase.com/organization/canaree,500000,GBP,623311,Private,Seed,1-10,"Financial Services, FinTech, Information Technology, Software","London, England, United Kingdom",Canaree is a financial planning software for startups helping them to manage their cash flow and gain advice as they create a model.,,,"Andre Karihaloo, David Frodsham, Dominic Botten, Sara Green Brodersen",https://www.canaree.co/,For Profit,hello@canaree.co,https://www.linkedin.com/company/canareefinance/,Canaree replaces your complex spreadsheets with a smarter way to calculate and manage finances. Companies from early-stage to pre-IPO rely on Canaree to get the financial advice they need and build the businesses of tomorrow.,,2019-01-01,year,500000,GBP,623310,"Financial Services, Information Technology, Software",Active,2020-07-02,,,,,
Greener,https://www.crunchbase.com/organization/greener-ac26,253000,GBP,342613,Private,Pre-Seed,1-10,"AgTech, B2B, CleanTech, Environmental Consulting, Food and Beverage, Software, Supply Chain Management","Bath, Bath and North East Somerset, United Kingdom",Greener is a B2B sustainability matchmaking platform for food and drink SMEs.,,,"Dan Yates, Mehrnaz Tajmir",https://www.greener.io/,For Profit,contact@greener.io,https://www.linkedin.com/company/greenerio/about/,"Greener uses maths to make it easy for businesses to discover, connect, and collaborate with perfectly suited sustainability partners",,2019-01-01,year,113000,GBP,148187,"Agriculture and Farming, Food and Beverage, Other, Professional Services, Software, Sustainability, Transportation",Active,2022-04-01,,,,,
Bezos,https://www.crunchbase.com/organization/bezos,,USD,,Private,Seed,1-10,E-Commerce,"London, England, United Kingdom",Bezos is a fulfilment-as-a-service platform for small and medium e-commerce sellers,,,"Diego Lijtmaer, Vernon Tjon-Soei-Len",http://www.bezos.ai,For Profit,hello@bezos.ai,https://www.linkedin.com/company/20541501/admin/,Bezos is a logistics platform for rapidly expanding direct to consumer brands. Increase your online sales with rapid and dependable fulfillment.,,2019-04-01,day,,,,Commerce and Shopping,Active,2021-10-26,,,,,
DabbaDrop,https://www.crunchbase.com/organization/dabbadrop,50000,GBP,60646,Private,Seed,1-10,"Food and Beverage, Food Delivery","London, England, United Kingdom",DabbaDrop provides plant-based meals in reusable stainless steel containers.,,,,https://dabbadrop.co.uk/,For Profit,,https://www.linkedin.com/company/dabbadrop/,DabbaDrop provides plant-based meals in reusable stainless steel containers.,,2019-01-01,year,50000,GBP,60646,"Food and Beverage, Transportation",Active,2022-06-29,,,,,
ONBORD,https://www.crunchbase.com/organization/onbord,750000,GBP,949108,Private,Seed,11-50,"Compliance, Credit, FinTech, Risk Management, SaaS","London, England, United Kingdom","ONBORD technology allows any business to sign up clients with no meetings, no paper/pdfs, no checking different system.",,,"Edward Cahill, Edward Cahill",https://www.ONBORD.com,For Profit,sales@ONBORD.com,https://www.linkedin.com/company/ONBORD,All-in-one onboarding platform/KYC-as-a-Service,,2019-06-19,day,750000,GBP,949107,"Financial Services, Lending and Investments, Professional Services, Software",Active,2019-06-19,,,,,
Sprive,https://www.crunchbase.com/organization/sprive,223000,GBP,285006,Private,Pre-Seed,1-10,"Financial Services, FinTech, Personal Finance","London, England, United Kingdom","Sprive is a mobile app that helps UK homeowners become mortgage free, faster and save thousands of pounds",,,Jinesh Vohra,https://sprive.com/,For Profit,hello@sprive.com,https://www.linkedin.com/company/sprive-com/,Sprive is a UK based FinTech that helps homeowners pay off their mortgage faster and save interest.,,2019-07-15,day,223000,GBP,285005,Financial Services,Active,2020-03-01,,,,,
Fertility Circle,https://www.crunchbase.com/organization/fertility-circle,661316,GBP,936640,Private,Pre-Seed,,"Apps, Health Care, Medical, Personal Health, Women's","London, England, United Kingdom",Fertility Circle is a digital platform that assists and supports women trying to conceive.,,,"Abi (Childs) Hannah, Jo Living, Karen Hanson",https://thefertilitycircle.com/,For Profit,hello@thefertilitycircle.com,https://www.linkedin.com/company/fertility-circle,"Fertility Circle is a digital platform. An app that connects, supports, and empowers people on their fertility journey for anyone suffering fertility challenges. They assist people in making fertility decisions for themselves.",,2019-01-01,year,300000,GBP,425519,"Apps, Community and Lifestyle, Health Care, Software",Active,2021-05-20,,,,,
TextureJet,https://www.crunchbase.com/organization/texturejet,1320000,GBP,1731171,Private,Seed,11-50,"Industrial Engineering, Machinery Manufacturing","Nottingham, Nottingham, United Kingdom","TextureJet designs, develops, and deploys machine tools and technologies for surface processing in high value manufacturing.",,,"Alistair Speidel, Ivan Bisterov, Jonathon Mitchell-Smith",https://www.texturejet.com/,For Profit,info@texturejet.com,https://www.linkedin.com/company/texture-jet/,"TextureJet designs, develops, and deploys machine tools and technologies for surface processing in high value manufacturing.",,2019-01-01,year,400000,GBP,485759,"Manufacturing, Science and Engineering",Active,2022-12-16,,,,,
Loyalize,https://www.crunchbase.com/organization/loyalize-platform,272500,GBP,374929,Private,Pre-Seed,1-10,"Big Data, FinTech, Loyalty Programs, Payments, SaaS","London, England, United Kingdom","Loyalize is a white label payment, loyalty and customer engagement platform",,,David John,https://www.loyalize.ai,For Profit,info@loyalize.ai,https://www.linkedin.com/company/loyalize-ai/,"Loyalize is a white label loyalty, payments and customer engagement platform. Our solution leverages open banking technology to: -> power real-time payments, helping retailers save money on transaction fees and improving the customer experience by adding more value to the payments journey -> track and aggregate data across connected accounts, allowing customers to automatically see the benefits of their loyalty on every transaction, online and in store. Find out how Loyalize can work with you to enhance your payments experience by visiting https://www.loyalize.ai, or email us on info@loyalize.ai",$1M to $10M,2019-01-01,year,272500,GBP,374928,"Data and Analytics, Financial Services, Payments, Sales and Marketing, Software",Active,2021-04-13,,,,,
Spokesafe,https://www.crunchbase.com/organization/spokesafe,370000,GBP,468889,Private,Pre-Seed,1-10,"Cycling, Information Technology, Mobile Apps, Parking, Property Management, Software, Transportation","London, England, United Kingdom",Spokesafe is an urban mobility platform that gives cyclists access to a growing network of secure parking spaces at the click of a button.,,,Maxwell Wilson,https://www.spokesafe.com,For Profit,hello@spokesafe.com,https://www.linkedin.com/company/spokesafe/,"Spokesafe is an urban mobility platform which gives cyclists instant access to a network of secure cycle parking spaces.  Our technology allows private and public sector stakeholders to manage and monetise their space more efficiently, meaning more cyclists can be served with less infrastructure and greater flexibility.",,2019-01-01,year,150000,GBP,196503,"Apps, Information Technology, Mobile, Real Estate, Software, Sports, Transportation",Active,2022-03-28,,,,,
MPowder,https://www.crunchbase.com/organization/mpowder,500000,GBP,655980,Private,Seed,1-10,"E-Commerce, Food and Beverage, Nutrition, Women's","London, England, United Kingdom",MPowder is a producer of high protein vegan powders for women.,,,Rebekah Brown,https://mpowder.store/,For Profit,yourteam@mpowder.store,https://www.linkedin.com/company/mpowder,"MPowder developed an e-commerce brand providing nutritional powders that tackle hormonal changes and provide women with insights, practices, and tools to empower them through menopause. MPowder sells its nutritional powders for the three stages of menopause directly to its customers via its website and is already receiving repeat orders. The brand’s first powder ‘Peri-Boost’ is available now with two additional recipes to follow in the New Year. MPowder is also stocked on leading online beauty destination Cult Beauty following its launch in September. MPowder has an active ‘Powder Room’ community of ‘Makers’ that trials product recipes, verifies efficacy, and provides detailed feedback on their lifestyle programs.",,2019-01-01,year,500000,GBP,655980,"Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care",Active,2020-11-03,,,,,
Musemio,https://www.crunchbase.com/organization/musemio,100000,GBP,128622,Private,Pre-Seed,1-10,"Apps, Children, Education, Virtual Reality","London, England, United Kingdom","Musemio offers extended reality (XR) solutions to create immersive games for children, grounded in the best pedagogical methodologies.",,,"Kaitlin Fritz, Olga Kravchenko",https://www.musemio.com/,For Profit,info@musemio.com,https://www.linkedin.com/company/musemio/,"Musemio is a mobile XR app that allows children to adventure on immersive quests featuring co-created narrative content from partner institutions around the world. Created in house, from storyboard to final tech, Musemio builds bite-size experiences inspired by cultural partners’ themes and objectives. With the simplicity of a mobile tablet/smartphone application, children become explorers from the convenience of their own home and learn 21st century skills through play.  Musemio addresses the need of children and families lacking exposure to cultural experiences from trustworthy sources, valuable knowledge of the world they live in which helps shape globally-minded citizens of tomorrow. Musemio is powered by the expertise of the cultural sector and built upon best-practice research methods, extensive testing and validation with over 3000 children, supported by UCL Institute of Education. Cultural partners we work with include National Maritime Museum of Greenwich, Petrie Museum of Egyptian Archeology, London Transport Museum, Hellenic Museum of Informational Technology. We are onboarding more renowned global partners.",,2019-01-19,day,50000,GBP,65426,"Apps, Community and Lifestyle, Education, Hardware, Software",Active,2020-08-01,,,,,
YEO Messaging,https://www.crunchbase.com/organization/yeo-messaging,736000,GBP,1014469,Private,Series A,1-10,"Information Technology, Messaging","London, England, United Kingdom",YEO Messaging is a messaging platform that provides secure a messaging service focused on business settings.,,,"Alan E J Jones, Sarah Norford-Jones",https://www.yeomessaging.com/,For Profit,,https://www.linkedin.com/company/yeomessaging,YEO Messaging is a messaging platform that provides secure a messaging service focused on business settings.,,2019-01-01,year,,,,"Information Technology, Internet Services, Messaging and Telecommunications",Active,2021-07-27,,,,,
Brego,https://www.crunchbase.com/organization/brego,250000,GBP,336132,Private,Seed,1-10,"Artificial Intelligence, Automotive","London, England, United Kingdom","AI Automotive Valuations, Depreciation and Ownership Costs",,,"Philip Hunt, Simon Hunt",https://www.brego.io,For Profit,hello@brego.io,https://www.linkedin.com/company/brego-official/,We use artificial intelligence to accurately predict automotive depreciation and ownership costs.,,2019-02-01,day,150000,GBP,206871,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software, Transportation",Active,2021-10-21,,,,,
ThyReality,https://www.crunchbase.com/organization/thyreality,1176000,GBP,1488600,Private,Pre-Seed,51-100,"Artificial Intelligence, Information Technology, Machine Learning, PaaS, SaaS, Software","London, England, United Kingdom","Bespoke technology solutions, powered by Quantum Cryptography, AI, Machine Learning.",,,,https://thyreality.com/,For Profit,Farhan@thyreality.com,https://www.linkedin.com/company/thyreality,"At ThyReality Ltd ﻿we grow as you grow, designing white-label PaaS solutions to enable all industries to grow.",,2019-07-29,day,125000,GBP,175776,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",Active,2021-05-12,,,,,
WiseWorks,https://www.crunchbase.com/organization/wiseworks-6cf7,1200000,USD,1200000,Private,Seed,1-10,"Artificial Intelligence, Communications Infrastructure","Kensington, Kensington and Chelsea, United Kingdom",WiseWorks is the communications intelligence platform.,,,,https://wiseworks.ai/,For Profit,info@wiseworks.ai,https://www.linkedin.com/company/wiseworks-ai/,WiseWorks is the communications intelligence platform.,,2019-01-01,year,1200000,USD,1200000,"Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software",Active,2022-07-04,,,,,
Alphaletz,https://www.crunchbase.com/organization/alphaletz-the-award-winning-smart-app-for-portfolio-landlords,636184,USD,636184,Private,Seed,1-10,"Android, Cloud Computing, iOS, Mobile Apps, Property Management, Real Estate, Real Estate Investment, Rental Property, SaaS, Software","London, England, United Kingdom","Alphaletz is the award-winning software platform for Portfolio Landlords, Property Managers and Managing Agents",,,"Matt Piercy, Richard Jackson",https://alphaletz.com,For Profit,info@alphaletz.com,https://www.linkedin.com/company/alphaletz,"Alphaletz is a SaaS based platform for Portfolio Landlords, Property Managers and Managing Agents globally. With an estimated 30 millions residential properties being rented and an increased need for better compliance, safety regulations and cost optimisation, landlords are being driven to give up their spreadsheets and look for more efficient and modern based solutions. Alphaletz addresses this problem and has already won an award for its sleek design and powerful functionality. Users are saving 75%+ of their time and new case studies and reviews are being added continuously from happy users that have made the switch to Alphaletz.",,2019-11-14,day,300000,USD,300000,"Apps, Financial Services, Internet Services, Mobile, Platforms, Real Estate, Software",Active,2022-01-14,,,,,
CryptoIndexSeries,https://www.crunchbase.com/organization/cryptoindexseries,150000,CHF,163478,Private,Pre-Seed,1-10,"Analytics, Cryptocurrency, Financial Services, FinTech, Information Technology, Software","Taunton, Somerset, United Kingdom","AI-powered Data, Trading and Portfolio Analytics Tools for Crypto Markets",,,"Emine Gökce Phillips, Richard James Phillips",https://cryptoindexseries.com,For Profit,contact@cryptoindexseries.com,https://www.linkedin.com/company/cryptoindexseries,"CryptoIndexSeries provides institutional-grade data, tools and analytics for the Crypto Markets. The features include, but not limited to, Proprietary Cryptoasset Taxonomy, Performance Benchmarking Against Indices, News-based Cryptoasset Performance Projection Tools,  Advanced Portfolio Analysis, Management & Analytics and Multi-exchange Trading",,2019-05-01,month,150000,CHF,163478,"Data and Analytics, Financial Services, Information Technology, Payments, Software",Active,2021-12-03,,,,,
Scene Group,https://www.crunchbase.com/organization/scene-group,600000,GBP,828243,Private,Seed,1-10,SaaS,"Manchester, Manchester, United Kingdom",Creators of Cavalry an animation/motion design SaaS,,,"morgan turken, Sharyn Carlesso",https://cavalry.scenegroup.co/,For Profit,adam@scenegroup.co,https://www.linkedin.com/company/scene-group-ltd/,Cavalry is a brand new professional level motion design and animation application conceived and created by artists.,,2019-06-14,day,600000,GBP,828243,Software,Active,2021-07-06,,,,,
Tuli Health,https://www.crunchbase.com/organization/tuli-health,125000,USD,125000,Private,Seed,1-10,"Health Care, mHealth, Pharmaceutical, Wellness","London, England, United Kingdom",Tuli Health is a digital health platform that provides instant access to private medical appointments and testing.,,,"Jialu Tu, Jiawei Li",https://tuli.health/,For Profit,info@tuli.health,https://www.linkedin.com/company/tulihealth/,Tuli Health is a digital health platform that provides instant access to private medical appointments and testing.,,2019-01-01,year,,,,"Health Care, Mobile",Active,2021-09-23,,,,,
Moments of Space,https://www.crunchbase.com/organization/moments-of-space,1500000,GBP,1980690,Private,Pre-Seed,11-50,Mobile Apps,"London, England, United Kingdom",Moments of Space combines ancient meditation methods with the latest technology to create a truly innovative approach to mindfulness.,,,"Ben Little, Kim Little",https://momentsofspace.com,For Profit,contact@momentsofspace.com,https://www.linkedin.com/company/moments-of-space,Moments of Space combines ancient meditation methods with the latest developments in neuroscience and technology to create a truly unique approach to mindfulness,,2019-01-01,year,1500000,GBP,1980689,"Apps, Mobile, Software",Active,2020-02-01,,,,,
Glaia,https://www.crunchbase.com/organization/glaia,1695125,USD,1695125,Private,Seed,1-10,"Agriculture, Farming","Bristol, Bristol, City of, United Kingdom",Glaia develops nanotechnology-based solutions for sustainable agriculture.,,,"David Benito-Alifonso, Imke Sittel",https://www.glaia.co.uk/,For Profit,,https://www.linkedin.com/company/glaia/,Glaia develops nanotechnology-based solutions for sustainable agriculture.,,2019-01-01,year,1000000,GBP,1311351,Agriculture and Farming,Active,2022-03-07,,,,,
hubb,https://www.crunchbase.com/organization/hubb-c9de,150000,GBP,211212,Private,Pre-Seed,11-50,"Commercial Insurance, Insurance, InsurTech","Glasgow, Glasgow City, United Kingdom","Honest, Usage-Based Broking - The New Way To Buy Business Insurance",,,"Edward Halsey, John Costello, Mark Costello",https://www.hubbinsure.com/,For Profit,enquiries@hubbinsure.com,https://www.linkedin.com/company/hubbinsure/,"hubb is the award-winning AI, automation and data-science-powered usage-based broking platform offering businesses fairly priced insurance 20-30% cheaper than competitors.",,2019-07-02,day,150000,GBP,211211,Financial Services,Active,2021-06-15,,,,,
HadsUp,https://www.crunchbase.com/organization/hadsup,700000,USD,700000,Private,Seed,11-50,"Advertising, Internet of Things","Slough, Buckinghamshire, United Kingdom",HadsUp is an online marketplace for out-of-home advertisers.,,,Yucel Cinar,https://www.hadsup.com/comapny-details,For Profit,,https://www.linkedin.com/company/hadsup/,HadsUp is a marketplace for out-of-home advertisers on the internet. Linking out-of-home locations willing to rent out their advertising space with advertisers looking for advertising space in specific places They mix AI-gathered data with publicly available information for a specific location where an ad spot is located. The company provides detailed statistics for each campaign launched on the platform.,,2019-01-01,year,700000,USD,700000,"Advertising, Internet Services, Sales and Marketing",Active,2021-09-13,,,,,
Synth,https://www.crunchbase.com/organization/synth,150000,USD,150000,Private,Pre-Seed,1-10,"Analytics, Developer APIs, Software, Software Engineering","London, England, United Kingdom",Synthetic data for quicker and privacy compliant development and testing,,,Christos Hadjiaslanis,https://www.getsynth.com/,For Profit,info@getsynth.com,https://www.linkedin.com/company/getsynth/,Synth is the fastest way of creating synthetic data for application development and testing. Our open source tool lets software developers automate data generation with a declarative configuration language.,Less than $1M,2019-10-17,day,,,,"Data and Analytics, Science and Engineering, Software",Active,2021-01-01,,,,,
Edbridg,https://www.crunchbase.com/organization/edbridg,1500000,USD,1500000,Private,Seed,11-50,"Education, Finance, Financial Services, FinTech","London, England, United Kingdom",Edbridg provides student financing intended to open the gates of education to talented individuals around the world.,,,"Amine Bounoughaz, Walid Behar",https://www.edbridg.com/,For Profit,contact@edbridg.com,https://www.linkedin.com/company/edbridg/,"Edbridg provides student financing intended to open the gates of education to talented individuals around the world. It charges a fixed percentage of future revenue over a fixed period of time, enabling students to attend their dream schools and programs.",,2019-01-01,year,1500000,USD,1500000,"Education, Financial Services",Active,2020-02-01,,,,,
6 Bit Education,https://www.crunchbase.com/organization/6-bit-education,965003,GBP,1199455,Private,Seed,1-10,EdTech,"Edgbaston, Birmingham, United Kingdom",6 Bit Education is a provider of an edtech platform that automates grading.,,,"Austin Tomlinson, George Bartlett, Jonathan Watkins, Manjinder Kainth, Nicola Wilkin, Robert Stanyon",https://www.6bit.co.uk,For Profit,contact@6bit.co.uk,https://www.linkedin.com/company/6-bit-education,"6 Bit have created a platform that reduces educators’ grading workload. They do this by learning how teachers give feedback, so they don’t have to grade the same answer twice. They work with engineering and physical science departments of Universities across Europe, and aim to give students higher quality feedback while ensuring consistency, timeliness and workload reduction.",Less than $1M,2019-11-27,day,800000,GBP,997046,"Education, Software",Active,2022-05-19,,,,,
Sana Life Science Ltd,https://www.crunchbase.com/organization/sana-life-science-ltd,7400000,GBP,9314749,Private,Seed,1-10,"Cannabis, Consumer Goods, Health Care","London, England, United Kingdom","Full service UK market entry platform for cannabis based products, both medicinal and non-medicinal",,,"Arjun Rajyagor, Ben Hamburger, Jonathan Douek",https://www.sanalifescience.com/,For Profit,info@sanalifescience.com,https://www.linkedin.com/company/sana-life-science/about/,"Sana Life Science encompasses Sana Healthcare and Sana Lifestyle.  - Sana Healthcare - Licensed medicinal cannabis supply chain managers (import and distribution), working with global suppliers and R&D specialists to identify, source and deliver the best products for patients and clinicians. - Sana Lifestyle - Europe's premier wellness cannabis product distributor, offering a full service solution for brands & products - from manufacturing, through marketing, to retail relationship management.",,2019-12-01,month,7400000,GBP,9314749,"Community and Lifestyle, Consumer Goods, Food and Beverage, Health Care",Active,2022-06-07,,,,,
Bubo.AI,https://www.crunchbase.com/organization/bubo-ai,900000,GBP,1161008,Private,Seed,1-10,"Artificial Intelligence, Management Consulting","Middlesborough, Middlesbrough, United Kingdom",Bubo.AI is a provider of a price optimisation platform.,,,"Alan Timothy, Joshua Timothy",https://www.bubo.ai/,For Profit,,https://www.linkedin.com/company/bubo-ai/,"Bubo.AI is a provider of a price optimisation platform. Bubo.AI provides a platform that uses artificial intelligence (AI) to analyze customers’ behaviour to understand what they are willing to pay, then recommends the optimum price to sales staff.",,2019-01-01,year,250000,GBP,345276,"Artificial Intelligence, Data and Analytics, Professional Services, Science and Engineering, Software",Active,2021-08-12,,,,,
RareCan,https://www.crunchbase.com/organization/rarecan,202000,GBP,277351,Private,Seed,1-10,"Biotechnology, Clinical Trials, Health Care, Medical","Hexham, Northumberland, United Kingdom",RareCan is an organisation for the purpose of speeding up research and ultimately improving outcomes for people with rarer forms of cancer.,,,"Andy Hall, Claire Heron, Piers Kotting, Simon Allocca",https://www.rarecan.com/,For Profit,info@rarecan.com,https://www.linkedin.com/company/rarecan/,RareCan is an organization set up for the purpose of speeding up research and ultimately improving outcomes for people with rarer forms of cancer.,,2019-01-01,year,200000,GBP,274615,"Biotechnology, Health Care, Science and Engineering",Active,2021-03-23,,,,,
Groubook,https://www.crunchbase.com/organization/groubook,215000,GBP,298975,Private,Pre-Seed,11-50,"Hospitality, Internet","Nottingham, Nottingham, United Kingdom","Groubook is a venue discovery and booking platform that allows users to explore, book & earn rewards from nights out!",,,"Bradley Gough, Ollie Podlaszewski, Samantha Famulare",https://groubook.co.uk/en/,For Profit,customercare@groubook.co.uk,https://www.linkedin.com/company/groubook,"Groubook is a venue discovery and booking platform that allows users to explore, like, and re-order locations. Groubook is headquartered in Nottingham, England and was founded in 2019.",,2019-08-22,day,215000,GBP,298974,"Internet Services, Travel and Tourism",Active,2021-07-28,,,,,
