"index","propertyName1","propertyName10","propertyName10_link","propertyName11","propertyName11_link","propertyName12","propertyName13","propertyName14","propertyName15","propertyName15_link","propertyName16","propertyName17","propertyName17_link","propertyName18","propertyName18_link","propertyName19","propertyName1_link","propertyName2","propertyName20","propertyName20_link","propertyName2_link","propertyName3","propertyName4","propertyName4_link","propertyName5","propertyName5_link","propertyName6","propertyName6_link","propertyName7","propertyName7_link","propertyName8","propertyName9","propertyName9_link","timestamp","timestampString","uid","url","url_uid"
603,"603.  Green Park Content","Sven Lung","https://www.crunchbase.com/person/sven-lung","greenparkcontent.com/","http://greenparkcontent.com/","For Profit","matt.franceschi@greenparkcontent.com","Green Park Content is a global, technology driven content solutions provider. Their unique technology uses machine learning and data analytics to generate unique insights. These underpin high quality content creation, and content distribution. They help their customers connect with their audiences through content that is relevant and engaging. They create content that converts prospects into valuable customers.","—",,"2014","—",,"Artificial Intelligence, Data and Analytics, Information Technology, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/artificial-intelligence-e551","Active","https://www.crunchbase.com/organization/green-park-content","—","Aug 25, 2018","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/green-park-content",,"Private","Private Equity","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/green-park-content","101-250","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/green-park-content","Information Technology, Machine Learning","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Green Park Content is a global tech-oriented content brand publisher that connects brands and people.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","GeXAGukfygvLB5dPRNam","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
604,"604.  ComWales The Community Network","Shaun Hopkins","https://www.crunchbase.com/person/shaun-hopkins","www.comwales.net","https://www.comwales.net","For Profit","orders@comwales.net","Making I.T. Affordable for Everyone. We are a technology company based in Wales and provide technology retail, Etail, Site services and telecoms to UK and European clients. Winners of TMT best retailer 2018 and 2019 in Wales. Recently approved by the UK department for culture media and sport for the Gigabit Voucher Scheme and will start the rollout of its sustainable and environmentally full fibre community networks in 2020","—",,"Dec 9, 2013","$68,750","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/comwales-the-community-network","Commerce and Shopping, Information Technology, Internet Services","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping","Active","https://www.crunchbase.com/organization/comwales-the-community-network","$68,750","Oct 16, 2019","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/comwales-the-community-network","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/comwales-the-community-network","Private","Series B","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/comwales-the-community-network","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/comwales-the-community-network","E-Commerce, Information Technology, Internet","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/e-commerce-275d","Cardiff, Cardiff, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/cardiff-cardiff","Telecoms Provider, Retailer, Technical Services provider.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","LZzMKUzGErLfdkRFTKke","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
605,"605.  Drum Roll","Joe Dytrych","https://www.crunchbase.com/person/joe-dytrych","drumrollhq.com/","http://drumrollhq.com/","For Profit","humans@godrumroll.org","Drum Roll is an online platform that creates educational games for its users. Its first game, Erase All Kittens, is an open source platform game to teach kids to code.        Drum Roll is based in London, England.","$10M to $50M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000","2014","£25,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/drum-roll","Gaming","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/gaming-02a6","Active","https://www.crunchbase.com/organization/drum-roll","£25,000","Aug 1, 2014","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/drum-roll","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/drum-roll","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/drum-roll","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/drum-roll","Video Games","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/video-games","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Drum Roll is an online platform that creates educational games for its users.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","GvKHLRXA7HNuctDDWI7r","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
606,"606.  myrecovery","Axel Sylvan, Tom Harte","https://www.crunchbase.com/person/axel-sylvan","www.myrecovery.ai/","https://www.myrecovery.ai/","For Profit","hi@myrecovery.ai","myrecovery is your digital companion when undergoing orthopaedic surgery.        They help you plan your recovery in the most simple and straightforward way so you can get back to doing what matters most.        myrecovery is a trading name of Future Health Works Ltd.","—",,"2014","—",,"Health Care","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/health-care-a53c","Active","https://www.crunchbase.com/organization/myrecovery","—","Apr 6, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/myrecovery",,"Private","Venture - Series Unknown","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/myrecovery","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/myrecovery","Health Care, Wellness","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/health-care","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","myrecovery Empowering patients through every step of their journey to recovery.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","EvlxWWiYZ3CV2TQ5ONe0","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
607,"607.  Mudano","Andrew Mantilas, Ed Broussard, Jon Summers, Sandi Chanda, Stefan Buxton","https://www.crunchbase.com/person/andrew-mantilas","mudano.com","http://mudano.com","For Profit","info@mudano.com","We capture data on projects – such as daily tasks, meeting notes, team sentiment, resource information and project progress – and use it to guide better decision-making. Using machine learning we can predict the path of a project, helping teams to foresee issues, improve productivity and deliver efficiently. We call this Delivery Science™.        We work with our clients to transform how they conduct change, ensuring projects deliver value to the business rather than a sole focus on technical scope. We run workshops with stakeholders to establish the value of a project at the outset, setting Business Value Goals which we can measure.        We are running some of the most complex change programmes and portfolios in the industry with budgets exceeding £100m. Our world-class consulting teams lead large-scale data, system integration and business transformation projects for financial services clients – our current sector focus.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","Nov 1, 2014","—",,"Administrative Services, Artificial Intelligence, Data and Analytics, Design, Information Technology, Other, Professional Services, Science and Engineering, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/administrative-services","Active","https://www.crunchbase.com/organization/mudano","—","Nov 1, 2014","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/mudano",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/mudano","101-250","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/mudano","Artificial Intelligence, Data Visualization, IT Management, Machine Learning, Management Consulting, Project Management, SaaS, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Mudano, part of Accenture Applied Intelligence, is a data and machine learning company focused on financial services.","Mudano acquired by Accenture","https://www.crunchbase.com/acquisition/accenture-acquires-mudano--3807d623",1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","W1typwN3Ig0BBTVzBchi","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
608,"608.  Ibidex","Wendy Wan","https://www.crunchbase.com/person/wendy-wan","www.ibidex.com","http://www.ibidex.com","For Profit","info@ibidex.com","Ibidex is an interactive platform and community where anyone with a smartphone can pick up and play multiplayer games with friends on a single large screen.    Engage and entertainment your audiences at home, cinemas or digital media.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","Aug 1, 2014","£25,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/ibidex","Gaming, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/gaming-02a6","Active","https://www.crunchbase.com/organization/ibidex","£25,000","Aug 1, 2014","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/ibidex","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/ibidex","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/ibidex","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/ibidex","Developer Platform, Gaming, Video Games","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/developer-platform","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Ibidex games connect all your friends together using their smartphones on one screen","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","dNfv1XfQ8tmokNAyBDav","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
609,"609.  ipushpull","Daniel Eccleston, David Jones, Matthew Cheung","https://www.crunchbase.com/person/daniel-eccleston","www.ipushpull.com/","https://www.ipushpull.com/","For Profit","sales@ipushpull.com","ipushpull (https://www.ipushpull.com/) is a cloud based real-time data sharing and workflow automation platform. Used across sell-side and buy-side, and front to back office, ipushpull improves workflow efficiency by allowing cross application secure, audited, access-controlled live data sharing, collaboration, and workflow automation. The API first platform handles static, live, and streaming data with APIs, integrations, and connectors into many data platforms and services. The platform has won numerous awards including the inaugural Symphony Innovation Award and FIA Innovator 2018. The company is a member of the highly selective JP Morgan In-Residence Programme. For more information visit ipushpull.com.","—",,"2014","—",,"Data and Analytics, Information Technology, Internet Services, Privacy and Security, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/data-and-analytics","Active","https://www.crunchbase.com/organization/ipushpull","—","Jul 30, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/ipushpull",,"Private","Venture - Series Unknown","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/ipushpull","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/ipushpull","Analytics, Big Data, Cloud Computing, Cloud Data Services, SaaS, Security, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Live data sharing and workflow automation platform providing real-time interoperability of data across any application","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","mXrhnByAAS61M7WF4Ud5","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
610,"610.  Cubits","Andreas Lehrbaum, Benedikt Manigold, Julian Mautner, Tim Rehder","https://www.crunchbase.com/person/andreas-lehrbaum","cubits.com","https://cubits.com","For Profit","support@cubits.com","Cubits was founded in 2014 with a goal to make crypto assets more accessible, agile, and applicable. That means opening the door to a more inclusive world of finance by building tools that empower people and businesses to use cryptocurrency in a meaningful way.         The question is not whether cryptocurrency and blockchain technology will see mainstream adoption, but rather how that adoption will come to fruition. That’s where we come in.         Cubits outfits the familiar environment of online banking with a full suite of commercial services and investment opportunities you can’t get from your bank.         With offices in Berlin and Malta, we have 51 employees from 20 nationalities lending their expertise to our mission.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","Nov 1, 2014","—",,"Commerce and Shopping, Financial Services, Other, Payments, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping","Closed","https://www.crunchbase.com/organization/cubits","—","Jan 1, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/cubits",,"Private","Venture - Series Unknown","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/cubits","51-100","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/cubits","Bitcoin, Blockchain, Cryptocurrency, E-Commerce, Financial Services, FinTech, Payments, Personal Finance","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/bitcoin-1c16","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Cubits is a European all-inclusive platform to buy, sell, and accept Bitcoin","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","3BdvQaYWK6daJv4lE4yp","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
611,"611.  Owlstand Ltd","Stephen Yang","https://www.crunchbase.com/person/stephen-yang-072a","owlstand.com","https://owlstand.com","For Profit","info@owlstand.com","Owlstand is founded to display the beauty of old and contemporary artwork online.         With a goal to set up a standard for online exhibition, we re-think the digital space. With a brand new, simple viewing experience, we want to provide a real opportunity for everyone to enjoy art from all walks of life.         Here, you can view and display high quality art imageries in detail, and discussed, shared and collected art with the world.         So, join us today, and be a part of our community. Let's inspire generations together.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","May 15, 2014","$53,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/owlstand-ltd","Commerce and Shopping, Community and Lifestyle, Internet Services, Media and Entertainment","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping","Closed","https://www.crunchbase.com/organization/owlstand-ltd","$53,000","Jun 8, 2015","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/owlstand-ltd","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/owlstand-ltd","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/owlstand-ltd","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/owlstand-ltd","Art, Communities, E-Commerce, Internet of Things","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/art","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Owlstand is founded to display the beauty of old and contemporary artwork online.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","pFjRJaADsqLQD592LzQ7","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
612,"612.  Adverdose","Francesco Ongaro, Mario Dughi, Paolo La Paglia","https://www.crunchbase.com/person/francesco-ongaro","adverdose.co.uk/","http://adverdose.co.uk/","For Profit","—","Adverdose is a mobile and web platform where brands engage with 18-24 y/o through video competitions.         We revolutionize the advertising process combining short videos with game mechanics.","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","2014","$82,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/adverdose","Internet Services, Media and Entertainment, Sales and Marketing, Video","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services","Closed","https://www.crunchbase.com/organization/adverdose","$82,000","Oct 29, 2014","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/adverdose","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/adverdose","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/adverdose","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/adverdose","Brand Marketing, Social Media, Video","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/brand-marketing","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Mobile and web platform for sponsored video competitions","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","xyNoWPsCpcpbv47m2IrD","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
613,"613.  NewStoryLook","Indre Raviv","https://www.crunchbase.com/person/indre-raviv","www.newstorylook.com/","https://www.newstorylook.com/","For Profit","info@newstorylook.com","Founded In London. after a year Newstory company opened warehouse In Vilnius and has grown into a on•of•a•kind smart shopping destination for those seeking a personal free online stylist for the unique body shape and curated mix of clothing, accessories to reflect their personal style and fuel their lives' passions.     Newstory is changing the way consumers discover their uniqueness. No matter your age. body shape. weight, they will teach you what to wear and which styles flatter your shape and how to get noticed. Taking inspiration from the worlds of fashion and entertaining, they are committed to offering their customers signature products for the best pricing and unmatched service.         They are passionate about collaboration and are proud to nurture partnerships with both established and upcoming designers to bring their customers unique, covetable pieces to treasure. Their buyers and designers travel the world to uncover special products and to collaborate with talented artists. The result? A unique assortment that includes clothing, accessories, beauty. found objects, gifts and More. with influences ranging from budget pieces to luxury. Their teams have a commitment to creativity. passion, and entrepreneurship but hope their success Iles at keeping the customer at the heart of everything we do.","—",,"2014","€200,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/newstorylook","Clothing and Apparel, Commerce and Shopping, Design","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/clothing-and-apparel","Closed","https://www.crunchbase.com/organization/newstorylook","€200,000","Mar 1, 2014","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/newstorylook","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/newstorylook","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/newstorylook","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/newstorylook","E-Commerce, Fashion, Product Design, Shopping","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/e-commerce-275d","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","As a world’s first destination for personalized head-to-toe shopping experience.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","PIIpdFlBmwGCHtOCfm9V","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
614,"614.  Colourstory","—",,"colourstoryapp.com","http://colourstoryapp.com","For Profit","colourstoryapp@gmail.com","Colourstoryapp.com is a free web and mobile platform that lets you create beautiful representations of your life using any set of images.        The genesis of Colourstory is in founder Arthur Buxton’s colour trend visualisation artworks which reduced famous paintings to colorful pie charts.         Colourstory opens up this method to a wider audience, in a sense crowd-sourcing the idea.        They want you to be able to create colorful artworks that reveal the patterns and trends hidden in your photo albums.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","2014","£10,800","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/colourstory","Apps, Content and Publishing, Media and Entertainment, Mobile, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/apps-2683","Active","https://www.crunchbase.com/organization/colourstory","£10,800","Oct 11, 2014","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/colourstory","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/colourstory","Private","Pre-Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/colourstory","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/colourstory","Apps, Mobile, Photo Sharing","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/apps","Bristol, Bristol, City of, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/bristol-bristol,-city-of","Colourstory helps to create your own color story that include greeting cards, lamp shades and phone cases.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","EQbGAavUWrlTbypwVZWZ","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
615,"615.  Fabulyzer","Eddy Gonsalves, Gokul Ramakrishnan, Prashanth Makaram","https://www.crunchbase.com/person/ed-gonsalves","www.f6s.com/fabulyzer","https://www.f6s.com/fabulyzer","For Profit","fabulyzer@gmail.com","Fabulyzer is a wearable device that can provide useful feedback about your well being. The cloud-connected system records and uploads personal health data gleaned from blowing into a the device for personal or professional review.","—",,"Jul 1, 2014","$15,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/fabulyzer","Health Care, Information Technology, Internet Services","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/health-care-a53c","Active","https://www.crunchbase.com/organization/fabulyzer","$80,839","Dec 31, 2014","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/fabulyzer","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/fabulyzer","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/fabulyzer","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/fabulyzer","Health Care, Information Technology, Internet of Things","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/health-care","Milton Keynes, Milton Keynes, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/milton-keynes-milton-keynes","Fabulyzer is a wearable health device that provides data on the user.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","YpDFdWFaKUjA4m0PZ26h","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
616,"616.  Contactable","Ali Tehrani, Parham Saidi","https://www.crunchbase.com/person/ali-tehrani","contactable.io/","http://contactable.io/","For Profit","—","Contactable is a database that enables its users to find journalists by their topics of interests. It also enables them to review previously written content of the listed journalists.","—",,"2014","—",,"Content and Publishing, Data and Analytics, Media and Entertainment, Sales and Marketing, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/content-and-publishing","Closed","https://www.crunchbase.com/organization/contactable","$118,000","Mar 18, 2020","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/contactable","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/contactable","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/contactable","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/contactable","Analytics, Database, Journalism, Public Relations","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Contactable is a news analytics company, classifying the interests of journalists.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","shdG5S8JhEbaoSHRp3iW","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
617,"617.  ETAOI Systems Ltd","Michal Kubacki, Piotr Pieczynski","https://www.crunchbase.com/person/michal-kubacki","fivetiles.com/","http://fivetiles.com/","For Profit","—","The 5-TILES Keyboard has been designed specifically for touch-screen devices, smart watches, wearable computers, and the Internet of Things.         Taking up 70% less of the screen than QWERTY keyboards, 5-TILES is super compact, comfortably sized for all fingers, and extremely fast. Users type letters, symbols, emoticons, and editing commands using sequences across 5 keys that are based on the alphabet & optimised for the most frequently occurring letters.          The 5-TILES Keyboard is a radical departure from the QWERTY system, which was designed to prevent mechanical keys from jamming - ready to take us into the next 150 years.","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","May 21, 2014","£10,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/etaoi-systems-ltd","Consumer Electronics, Hardware, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-electronics-52f3","Active","https://www.crunchbase.com/organization/etaoi-systems-ltd","£10,000","Jul 1, 2014","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/etaoi-systems-ltd","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/etaoi-systems-ltd","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/etaoi-systems-ltd","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/etaoi-systems-ltd","Electronics, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/electronics","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","ETAOI Systems is the inventor of the patent-pending 5-TILES Keyboard, designed specifically for All touch-screens, including smart watches.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","Kz5naNbLDa54RSF4m4AX","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
618,"618.  Snapd App","Neil Metson","https://www.crunchbase.com/person/neil-metson","yousnapd.me/","http://yousnapd.me/","For Profit","—","Snapd is a brand new app that lets you send snaps to friends and capture their reaction. The two images are saved together in a social feed.","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","May 1, 2014","£40,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/snapd-app","Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Platforms, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/content-and-publishing","Closed","https://www.crunchbase.com/organization/snapd-app","£40,000","Jun 10, 2014","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/snapd-app","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/snapd-app","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/snapd-app","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/snapd-app","Digital Entertainment, iOS, Messaging, Photo Sharing, Photography, Social Media","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/digital-entertainment","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Snapd is a brand new app that lets you send snaps to friends and capture their reaction. The two images are saved together in a social feed.","—",,1681292005472,"Wed, 12 Apr 2023 09:33:25 GMT","sMQmBEit7Nuq8ONAbDS2","https://www.crunchbase.com/search/organization.companies/b5026de0afcda8b38e9fbb759187ca45?pageId=13_a_3d98898d-54b2-d9c8-1905-35142c767c05","13"
