"index","propertyName1","propertyName10","propertyName10_link","propertyName11","propertyName11_link","propertyName12","propertyName13","propertyName14","propertyName15","propertyName15_link","propertyName16","propertyName17","propertyName17_link","propertyName18","propertyName18_link","propertyName19","propertyName1_link","propertyName2","propertyName20","propertyName20_link","propertyName2_link","propertyName3","propertyName4","propertyName4_link","propertyName5","propertyName5_link","propertyName6","propertyName6_link","propertyName7","propertyName7_link","propertyName8","propertyName9","propertyName9_link","timestamp","timestampString","uid","url","url_uid"
716,"716.  temper Restaurant","Samantha Lee","https://www.crunchbase.com/person/samantha-lee-28ff","temperrestaurant.com/","https://temperrestaurant.com/","For Profit","info@temperrestaurant.com","Temper restaurants are unique BBQ and open fire pit restaurants with a focus on New World wine, with an innovative cocktail selection, created in house. All food is cooked in front of customers using only wood and charcoal in huge open kitchen fire pits in the middle of each venue.            Temper only use the best produce available and source their meat from local farms and butcher it all in-house, served alongside cornish fish and seafood on a range of breads made in-house. Award winning chef Neil Rankin and business partner Sam Lee have created a highly celebrated and award-winning brand.","—",,"2016","—",,"Travel and Tourism","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/travel-and-tourism","Active","https://www.crunchbase.com/organization/temper-restaurant","—","Jan 1, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/temper-restaurant",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/temper-restaurant","101-250","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/temper-restaurant","Hospitality","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/hospitality","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","temper Restaurant are unique BBQ and open fire pit restaurants with a focus on New World wine.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","V56XQ7zu41dDVE36hL4J","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
717,"717.  Norgrove Group","—",,"www.norgrovebuildingsupplies.co.uk","https://www.norgrovebuildingsupplies.co.uk","For Profit","sales@norgroves.co.uk","Norgrove Group provides an e-commerce and building materials store. The company is based in Kidderminster, Worcestershire.","—",,"2016","—",,"Commerce and Shopping, Real Estate","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping","Active","https://www.crunchbase.com/organization/norgrove-group","—","Jan 28, 2022","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/norgrove-group",,"Private","Series A","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/norgrove-group","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/norgrove-group","Building Material, Construction, E-Commerce","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/building-material","Kidderminster, Worcestershire, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/kidderminster-worcestershire","Norgrove Group provides an e-commerce and building materials store.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","b4fVN3YrZLNCrFFY3wm5","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
718,"718.  Triyit","Alex Barron","https://www.crunchbase.com/person/alex-barron","triyit.co.uk/","https://triyit.co.uk/","For Profit","—","Triyit has discovering new favourite products should be fun. simple and FREE! That’s why we’ve built Triyit, a product discovery club that sends you a tailored selection of hot new products, to try at home for FREE!","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","2016","—",,"Sales and Marketing","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/sales-and-marketing","Active","https://www.crunchbase.com/organization/triyit","—","Jan 1, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/triyit",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/triyit","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/triyit","Marketing","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795","Glasgow, Glasgow City, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/glasgow-glasgow-city","Triyit has discovering new favourite products should be fun.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","HoNCziAKsZvy7tbNIjvt","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
719,"719.  All Shades Covered","Sanmi Ogunmola, Tommy Williams","https://www.crunchbase.com/person/sanmi-ogunmola","www.allshadescovered.com/","https://www.allshadescovered.com/","For Profit","info@allshadescovered.com","They’re a young, vibrant company passionate about supplying you with selected quality hair and beauty products. They truly believe every woman deserves to have a positive and transparent shopping experience, and ASC was born out of the desire to provide just that. They want every one of you to have access to quality hair and beauty products.        Based in the Victoria, London, their team is made up of young professionals who share a desire to see change in their community, so they dream big. Most of all they want you, the consumer, to be part of their journey to provide the shopping experience you deserve. They will guarantee great products, speedy delivery and someone on the other end of the phone for any questions you may have. When it comes to beauty, they've got you covered.","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","Jan 1, 2016","—",,"Commerce and Shopping, Consumer Goods, Health Care","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping","Closed","https://www.crunchbase.com/organization/all-shades-covered","—","Jun 6, 2016","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/all-shades-covered",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/all-shades-covered","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/all-shades-covered","Beauty, Health Care, Marketplace","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/beauty","Westminster, Westminster, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/westminster-westminster","A health and beauty marketplace for Afro-Caribbean consumers.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","838YKMdaOcABO37wh42w","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
720,"720.  BeRide","Antonio Willybiro, Olessia Willybiro","https://www.crunchbase.com/person/antonio-willybiro","www.beride.net","http://www.beride.net","For Profit","info@beride.net","BeRide.NET facilitates outdoor activity search, discovery, comparison and booking. It provides a simple interface to a fragmented industry, globally.        At present, this is enabled by partnering with local businesses (service providers) and listing their activities and terms on our website and native mobile applications.        With the advances in augmented reality technology, artificial intelligence, cloud computing, and the rollout of 5G, we will look into how IoT and other mediums may be added to the    BeRide.NET ecosystem.        In town or abroad, alone or with friends, colleagues and family, people next outdoor activty starts with BeRide.net.","—",,"Dec 10, 2015","—",,"Apps, Commerce and Shopping, Community and Lifestyle, Internet Services, Mobile, Software, Travel and Tourism","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/apps-2683","Active","https://www.crunchbase.com/organization/beride","—","May 1, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/beride",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/beride","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/beride","E-Commerce, Internet, Leisure, Mobile Apps, SaaS, Tourism, Travel","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/e-commerce-275d","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Outdoor activities booking platform.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","r86lhl4hMvAyW4Kqb6t8","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
721,"721.  Places","Garrett Kuhlmann, Garrett Thomas, Goce Jankuloski","https://www.crunchbase.com/person/garrett-kuhlmann","placestheapp.com","http://placestheapp.com","For Profit","—","Places offers an online platform that enables its users to list, search, find, buy, and sell residential properties. It provides its services in Willow Glen, San Jose, Mountain View, Campbell, Los Gatos, and Palo Alto.        Places offers tools that enable its customers to schedule visits to properties online. It also provides advisory services and assistance in the purchasing process.        Places was founded in 2015 and is based in San Jose California.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","Jan 1, 2016","—",,"Apps, Information Technology, Mobile, Navigation and Mapping, Platforms, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/apps-2683","Active","https://www.crunchbase.com/organization/playces","—","Jan 1, 2016","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/playces",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/playces","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/playces","Information Services, iOS, Management Information Systems, Mapping Services, Mobile Apps","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-services-f579","Notting Hill, Essex, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/notting-hill-essex","Where are my friends going?","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","aSPH6iYM5GhvfH1az4YL","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
722,"722.  Pro-Mapp","—",,"www.pro-mapp.com/","http://www.pro-mapp.com/","For Profit","—","Pro-Mapp exists to enhance patient care and satisfy the need for ongoing evaluation and research into clinical outcomes through the use and intelligent application of patient reported outcome measures.        Pro-Mapp is the culmination of years of research into and technology led implementation of patient reported outcome measures in clinical settings, we are a spin out company from Oxford University, the birth place of modern day clinical outcome measurement. We are clinically led, academically informed and technology driven.","—",,"2016","—",,"Biotechnology, Health Care, Information Technology, Sales and Marketing, Science and Engineering, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/biotechnology-0400","Active","https://www.crunchbase.com/organization/pro-mapp","—","Mar 1, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/pro-mapp",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/pro-mapp","101-250","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/pro-mapp","Biotechnology, CRM, Health Care, Hospital, Information Technology, Medical","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/biotechnology","Oxford, Oxfordshire, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/oxford-oxfordshire","Pro-Mapp exists to enhance patient care and satisfy the need for ongoing evaluation and research into clinical.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","hrfBuhhchhtyJY3fUvZ4","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
723,"723.  Scottish Dental Care Group","—",,"sdcgroup.co.uk/","https://sdcgroup.co.uk/","For Profit","—","Scottish Dental Care offers a full range of NHS, private and cosmetic dental treatments, including all aspects of dental implant and reconstructive dentistry, together with short-term orthodontics and facial aesthetic treatments across its clinics.","$10M to $50M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000","2016","—",,"Health Care","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/health-care-a53c","Active","https://www.crunchbase.com/organization/scottish-dental-care-group","—","Feb 14, 2022","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/scottish-dental-care-group",,"Private","Private Equity","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/scottish-dental-care-group","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/scottish-dental-care-group","Dental, Health Care","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/dental","Glasgow, Glasgow City, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/glasgow-glasgow-city","Scottish Dental Care offers a full range of NHS, private and cosmetic dental treatments.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","AByBzap6oMRpFcQp0Iov","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
724,"724.  Movement Capital","Eric Guichard","https://www.crunchbase.com/person/eric-guichard-2","www.wearemovement.com/en","https://www.wearemovement.com/en","For Profit","customercare@wearemovement.com","Evolved from Homestrings, Movement Capital is the leading crowdfunding investment platform for Emerging and Frontier Markets. Movement Capital democratises access to unique investment opportunities in Emerging Markets. Bringing equity and bond deals within reach of the Diaspora and institutional investors.        They provide a community where all investors belong; whether from New York or New Delhi, London or Lagos. They offer a range of diverse and innovative investments that cross time zones, borders and asset classes.","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","2016","—",,"Financial Services, Lending and Investments, Other","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/financial-services-d7b6","Closed","https://www.crunchbase.com/organization/movement-capital","—","Jul 14, 2016","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/movement-capital",,"Private","Private Equity","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/movement-capital","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/movement-capital","Crowdfunding, Emerging Markets, Funding Platform","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/crowdfunding","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Movement Capital is a crowdfunding platform that facilitates investments opportunities for its users.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","eU9sYmzipIQQmemdYS6y","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
725,"725.  Farm-r","Dan Robinson","https://www.crunchbase.com/person/dan-robinson-ce01","farm-r.com/","https://farm-r.com/","For Profit","hello@farm-r.com","Farm-r is a marketplace that allows you to rent out your under-utilized farm machinery to farmers who need to use it. You can earn by renting your machinery out or save by renting in.        Owners can list their machine with an operator, this increases earning potential and adds a useful service.","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","2016","—",,"Agriculture and Farming, Commerce and Shopping","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/agriculture-and-farming","Active","https://www.crunchbase.com/organization/farm-r","—","Jul 26, 2018","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/farm-r",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/farm-r","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/farm-r","Agriculture, AgTech, Marketplace","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/agriculture","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Farm-r is a marketplace platform that allows you to rent out your under-utilized farm machinery to farmers who need to use it.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","zWsnv73W7SdkvJySYuRm","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
726,"726.  The Summerhill Group","Jay Dickieson","https://www.crunchbase.com/person/jay-dickieson","www.thesummerhillgroup.com","http://www.thesummerhillgroup.com","For Profit","jay@thesummerhillgroup.com","We are management consultants and market researchers, with a track record of helping companies solve strategic problems, grow their businesses, launch new products and enter new markets.","$10M to $50M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000","Feb 2016","—",,"Data and Analytics, Professional Services","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/data-and-analytics","Active","https://www.crunchbase.com/organization/the-summerhill-group-ltd","—","May 8, 2016","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/the-summerhill-group-ltd",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/the-summerhill-group-ltd","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/the-summerhill-group-ltd","Business Intelligence, Consulting, Management Consulting","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/business-intelligence","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","The Summerhill Group is a top London consulting firm. We are a market research agency and management consulting company.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","0vqz1jxx5T3OrNY2egFk","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
727,"727.  Taxforward","Connie Cha","https://www.crunchbase.com/person/connie-cha","www.taxforward.xyz","https://www.taxforward.xyz","For Profit","—","Taxforward creates a self assessment tax filing to HMRC stress-free for self-employed, company directors, and property landlords  through its cloud software.","—",,"Sep 1, 2016","—",,"Real Estate, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/real-estate-598c","Closed","https://www.crunchbase.com/organization/taxforward","—","Apr 26, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/taxforward",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/taxforward","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/taxforward","Real Estate, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/real-estate","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Taxforward creates a self assessment tax filing to HMRC stress-free for self-employed, company directors, and property landlords.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","O585W0b3nFgN3sStIMj2","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
728,"728.  Openfleets Ltd","—",,"openfleets.uk/","http://openfleets.uk/","For Profit","ir@openfleets.uk","—","—",,"Feb 29, 2016","—",,"Apps, Commerce and Shopping, Information Technology, Internet Services, Mobile, Software, Transportation, Travel and Tourism","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/apps-2683","Closed","https://www.crunchbase.com/organization/openfleets-ltd","—","Jan 1, 2018","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/openfleets-ltd",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/openfleets-ltd","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/openfleets-ltd","E-Commerce Platforms, Information Technology, Mobile Apps, Transportation, Travel","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/e-commerce-platforms","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","A Technology Platform & Network for connecting independent drivers with riders sourced from multiple vendors.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","FLk6P4M9WDrBsG9nZQWh","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
729,"729.  Temple Grange Partners","—",,"templegrangepartners.com/","https://templegrangepartners.com/","For Profit","info@templegrangepartners.com","Temple Grange Partners helps financial services businesses overcome risk, regulatory, and compliance challenges swiftly, efficiently, and cost-effectively.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","2016","—",,"Financial Services, Payments, Privacy and Security, Professional Services","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/financial-services-d7b6","Active","https://www.crunchbase.com/organization/temple-grange-partners","—","Aug 25, 2020","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/temple-grange-partners",,"Private","Private Equity","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/temple-grange-partners","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/temple-grange-partners","Financial Services, Fraud Detection, Management Consulting, Payments, Quality Assurance, Risk Management","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/financial-services","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Temple Grange Partners is a financial crime and compliance consultancy.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","TInLyhHoqnl8n7dtZAC5","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
730,"730.  Eoovi","Brian Higgins, Paul Gardiner","https://www.crunchbase.com/person/brian-higgins-b7e9","www.eoovi.com","https://www.eoovi.com","For Profit","hello@eoovi.com","Eoovi is a Global Video Platform that allows small to large video providers access to our unique compression software. Using our platform will enable our customers provider their customers a unique service offering high quality video over small bandwidths but also lowering costs overall for delivering the content. Our live and video on demand suite allos simple API access to full broadcast network management software and hardware","—",,"Nov 1, 2016","—",,"Content and Publishing, Media and Entertainment, Software, Video","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/content-and-publishing","Closed","https://www.crunchbase.com/organization/eoovi-ltd","—","May 28, 2018","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/eoovi-ltd",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/eoovi-ltd","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/eoovi-ltd","Content Delivery Network, SaaS, Software, Video, Video Streaming","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content-delivery-network","Edinburgh, Edinburgh, City of, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/edinburgh-edinburgh,-city-of","Eoovi is a Global Video Platform that allows small to large video providers access to our unique compression software.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","tWtayrv7WcAjAcWiqPza","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
731,"731.  Twelve A.M.","—",,"www.twelveam.com/","https://www.twelveam.com/","For Profit","hello@twelveam.com","Twelve A.M is a creative agency focused on cultural content through creative direction, film production, experiential activations, and influencer partnerships. TwelveA.M. is a new youth marketing agency that works alongside brands to inject current millennial thinking into their digital content, campaigns and creative strategy.","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","2016","—",,"Advertising, Design, Sales and Marketing","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/advertising-f0bd","Active","https://www.crunchbase.com/organization/twelve-a-m","—","Jan 1, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/twelve-a-m",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/twelve-a-m","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/twelve-a-m","Advertising, Digital Marketing, Marketing, Web Design","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-6cb6","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Twelve A.M focuses on cultural content through creative direction, film production, experiential activations, and influencer partnerships.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","aF14J6qWHUmJErYsMzQ3","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
732,"732.  Tikk","Martin Hiscox","https://www.crunchbase.com/person/martin-hiscox-2","www.tikk.com","http://www.tikk.com","For Profit","martin@tikk.com","Tikk offers an application that enables its users to find, buy, and sell tickets of events.        Tikk is partnered with Ideasquares and Simpleweb.        Tikk was founded by Martin Hiscox in September 2016. It is based in Bristol, England.","Less than $1M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00000000","Sep 16, 2016","—",,"Apps, Community and Lifestyle, Events, Media and Entertainment, Mobile, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/apps-2683","Active","https://www.crunchbase.com/organization/tikk","—","Sep 16, 2016","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/tikk",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/tikk","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/tikk","Apps, Events, Lifestyle, Mobile","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/apps","Bristol, Bristol, City of, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/bristol-bristol,-city-of","A social, secure and ethical event ticketing app, on the start-up journey with Ideasquares and Simpleweb. Changing event ticketing for good.","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","xsMPFrSha7Rp5vyU2O7a","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
733,"733.  Phuel Ventures Limited","Tom Miller","https://www.crunchbase.com/person/tom-miller-9","phuel.co","https://phuel.co","For Profit","info@phuel.co","Phuel is a peer to peer motorcycle rental platform. By allowing people to rent out their motorcycle, we are turning your local area into your personal motorcycle garage. Own a Ducati but want to try a Harley? Used to own a bike but had to give it up? We want to help.         There are millions of bikes out there, most of the sit unused in garages waiting for a few weekends a year to roar around the countryside. These fantastic machines can be put to better use and with Phuel, you can earn money from a bike that is doing nothing.         I know, its not meant to be that simple. Motorcycles are very personal possessions and  you might not want a stranger to use your machine! But that’s fine. We give all the riding control to the owner of the motorcycle – only want to rent to friends, no problem, want to restrict rides to members of your motorcycle club – great.         We are creating a service that makes both owners and riders feel comfortable that the bikes are safe and that you are having a great time. Share your local ride, recommend good cafes, organise ride outs and have an adventure.         Motorcycling is awesome, nothing gives you the same thrill and sense of adventure/freedom. We want people to do more of it on different motorcycles in different places across the world!     Join us at www.phuel.co and become part of the motorcycling revolution – As an early tester, we will incorporate you into the growth of the company - asking questions and giving opportunities –so get involved!             Rent out – make money, Rent – have fun. Simple but clever.         Phuel your adventure and get on a new motorcycle today at www.phuel.co","—",,"Jan 1, 2016","—",,"Commerce and Shopping, Transportation","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping","Closed","https://www.crunchbase.com/organization/phuel-ventures-limited","—","Feb 1, 2016","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/phuel-ventures-limited",,"Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/phuel-ventures-limited","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/phuel-ventures-limited","Automotive, Autonomous Vehicles, Rental","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/automotive","City Of London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/city-of-london-england","Phuel is a peer to peer motorcycle rental platform. We are making it easier to find your perfect motorcycle in your perfect location!","—",,1681292864067,"Wed, 12 Apr 2023 09:47:44 GMT","bQLIR7Z3OL6x8YgR8ibH","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5?pageId=15_a_4581492f-1c2e-a52b-f9ac-285fa472b42b","15"
