search URL:,https://patents.google.com/?assignee=Univ+Nottingham&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11015999-B2,Determining air leakage ,The University Of Nottingham,"Edward Cooper, David Etheridge, Yingqing Zu",2014-06-27,2016-12-27,2021-05-25,2021-05-25,https://patents.google.com/patent/US11015999B2/en,https://patentimages.storage.googleapis.com/fc/4a/ba/b3f5a072148e19/US11015999-20210525-D00000.png
CN-106740143-A,The control method of the brake apparatus of electric automobile or hybrid vehicle ,宁波诺丁汉大学,"韦震, 徐壮, 杜楠·哈林",2017-01-05,2017-01-05,2017-05-31,,https://patents.google.com/patent/CN106740143A/en,
US-2014378397-A1,Carnitine Retention ,The University Of Nottingham,"Paul Leonard Greenhaff, Dumitru Constantin-Teodosiu",2003-03-20,2014-07-28,2014-12-25,,https://patents.google.com/patent/US20140378397A1/en,https://patentimages.storage.googleapis.com/cd/9c/41/b799aaef075398/US20140378397A1-20141225-D00001.png
US-10125739-B2,Direct-drive power conversion system for wind turbines compatible with energy storage ,The University Of Nottingham,Seamus Dominic Garvey,2013-06-16,2014-08-01,2018-11-13,2018-11-13,https://patents.google.com/patent/US10125739B2/en,https://patentimages.storage.googleapis.com/3c/a9/17/f703de23e31264/US10125739-20181113-D00000.png
US-9063065-B2,Sample analysis ,The Nottingham Trent University,Paul Evans,2010-06-18,2011-06-20,2015-06-23,2015-06-23,https://patents.google.com/patent/US9063065B2/en,https://patentimages.storage.googleapis.com/22/74/22/a3e7fe30171cad/US09063065-20150623-D00000.png
AU-2012247283-B2,An anode and cathode for a microbial fuel cell and a microbial fuel cell incorporating the anode or cathode ,The University Of Nottingham,"John Andresen, Laura PORCU",2011-04-26,2012-04-26,2017-06-15,2017-06-15,https://patents.google.com/patent/AU2012247283B2/en,
US-2013243818-A1,Composition Comprising Sortase Anchored Surface Proteins of Streptococcus Uberis ,The University Of Nottingham,James Leigh,2008-10-06,2013-03-01,2013-09-19,,https://patents.google.com/patent/US20130243818A1/en,https://patentimages.storage.googleapis.com/58/04/ad/26cdede1ee198d/US20130243818A1-20130919-D00001.png
GB-201116968-D0,Dehumidification apparatus and method ,Univ Nottingham,,2011-10-03,2011-10-03,2011-11-16,,https://patents.google.com/patent/GB201116968D0/en,
GB-201002962-D0,Microfluidic delivery systems ,Univ Nottingham,,2010-02-22,2010-02-22,2010-04-07,,https://patents.google.com/patent/GB201002962D0/en,
CN-109546911-A,Based on the single current sensor motor control method for mixing pulse modulation technology ,宁波诺丁汉大学,闫浩,2018-11-29,2018-11-29,2019-03-29,,https://patents.google.com/patent/CN109546911A/en,
GB-201200541-D0,Window ,Univ Nottingham,,2012-01-13,2012-01-13,2012-02-29,,https://patents.google.com/patent/GB201200541D0/en,
GB-201522174-D0,Orientation and/or position monitoring and control ,Univ Nottingham,,2015-12-16,2015-12-16,2016-01-27,,https://patents.google.com/patent/GB201522174D0/en,
CN-106865676-A,A kind of sewage water treatment method ,宁波诺丁汉大学,"任勇, 高家盛, 何俊, 连正",2017-02-10,2017-02-10,2017-06-20,,https://patents.google.com/patent/CN106865676A/en,
DE-102015001365-A1,METHOD FOR 3D-MEASUREMENT OF LIQUIDS AND GELS ,"EnShape GmbH, The University Of Nottingham","Martin Schaffer, Marcus Große, Silke Weinfurtner",2015-02-03,2015-02-03,2016-08-04,,https://patents.google.com/patent/DE102015001365A1/en,https://patentimages.storage.googleapis.com/1c/15/1e/9691384233585a/DE102015001365A1_0002.png
CN-107204469-A,A kind of irreversible temperature response type intelligent battery and preparation method thereof ,宁波诺丁汉大学,"夏兰, 陈政, 余林颇, 胡笛",2017-05-22,2017-05-22,2017-09-26,,https://patents.google.com/patent/CN107204469A/en,
GB-201110166-D0,Recycling fibres from polymer composites ,Univ Nottingham,,2011-06-16,2011-06-16,2011-08-03,,https://patents.google.com/patent/GB201110166D0/en,
CN-103081318-A,Fault tolerant flux switching machine ,诺丁汉大学,"塔萨拉菲蒂·拉米诺萨, 克里斯·格拉达",2010-03-10,2011-03-10,2013-05-01,,https://patents.google.com/patent/CN103081318A/en,
EP-4103677-A1,Materials chemistries and microtopographies and uses thereof ,The University of Nottingham,"Morgan Alexander, Amir GHAEMMAGHAMI, Paul Williams, Simon Avery, Andrew Hook, Felicity ROSE, Chris Denning",2020-02-13,2021-02-15,2022-12-21,,https://patents.google.com/patent/EP4103677A1/en,
GB-2554348-B,"Tram, light rail and guided bus systems and components ","Univ Nottingham, Bwb Consulting Ltd, Integ Solutions Ltd","Alliott Paul, Thom Nick, Mackrory Dave, Carter Sam",2016-09-13,2016-09-13,2021-10-20,2021-10-20,https://patents.google.com/patent/GB2554348B/en,
GB-201322577-D0,Surgical device ,Univ Nottingham,,2013-12-19,2013-12-19,2014-02-05,,https://patents.google.com/patent/GB201322577D0/en,
CN-107622278-A,A kind of patent image-recognizing method based on Android phone platform ,宁波诺丁汉大学,"孙煦, 周小淞, 王庆丰, 汤品妍, 胡蝶, 曾烨",2017-09-01,2017-09-01,2018-01-23,,https://patents.google.com/patent/CN107622278A/en,
GB-201320675-D0,Composition ,Univ Nottingham,,2013-11-22,2013-11-22,2014-01-08,,https://patents.google.com/patent/GB201320675D0/en,
EP-3697461-A1,Porous material ,The University Of Nottingham,"George Roberts, David Grant, Reda FELFEL, Colin SCOTCHFORD, Virginie SOTTILE",2017-10-18,2018-10-17,2020-08-26,,https://patents.google.com/patent/EP3697461A1/en,
CN-109391090-A,"Conducive to the stator, rotor and motor of heat dissipation ",宁波诺丁汉大学,"张峰玉, 克里斯·杰拉德, 大卫·杰拉德, 徐泽元, 张何, 米基尔·加莱亚, 克里斯·泰",2018-09-29,2018-09-29,2019-02-26,,https://patents.google.com/patent/CN109391090A/en,
CN-106668945-A,Interbody fusion cage and preparation method thereof ,"宁波诺丁汉大学, 宁波诺丁汉新材料研究院有限公司","刘晓玲, 朱晨凯, 从小晔, 陆明彦",2016-12-30,2016-12-30,2017-05-17,,https://patents.google.com/patent/CN106668945A/en,
EP-3745591-A1,Broadband filter ,"The Thinking Pod Innovations Ltd, The University of Nottingham","Zhe Zhang, Jordi ESPINA, Mark Johnson",2019-05-30,2019-05-30,2020-12-02,,https://patents.google.com/patent/EP3745591A1/en,https://patentimages.storage.googleapis.com/7d/2c/9d/0a608706acefe4/imgf0001.png
US-2021145795-A1,Soce facilitators for use in treating or preventing viral infections ,The University Of Nottingham,"Kin-Chow CHANG, Leah Victoria GOULDING",2018-04-05,2019-04-04,2021-05-20,,https://patents.google.com/patent/US20210145795A1/en,https://patentimages.storage.googleapis.com/89/b3/2d/50df9b5661b653/US20210145795A1-20210520-D00000.png
CN-106953430-A,High power density motor ,宁波诺丁汉大学,"克里斯·杰拉德, 张何, 张晓晨, 李静, 赵伟铎, 施博闻, 王天昊",2017-03-08,2017-03-08,2017-07-14,,https://patents.google.com/patent/CN106953430A/en,
CN-208787651-U,Multifunctional saw ,"宁波协诚电动工具有限公司, 宁波诺丁汉大学","何洲统, 吴冰, 卓洪勇, 朱明玥, 董文琦, 郑淇文, 王译苓, 施奕腾, 高源�, 杨晓刚",2018-09-05,2018-09-05,2019-04-26,2019-04-26,https://patents.google.com/patent/CN208787651U/en,
CN-208787663-U,Reciprocating saw ,"宁波协诚电动工具有限公司, 宁波诺丁汉大学","俞朝永, 吴冰, 潘昱辰, 宁檬, 秦明悦, 杨修齐, 于浩之, 施奕腾, 高源�, 杨晓刚",2018-09-05,2018-09-05,2019-04-26,2019-04-26,https://patents.google.com/patent/CN208787663U/en,
US-2021040550-A1,Detection of nucleic acid sequences ,The University Of Nottingham,"Mohammad ILYAS, James HASSALL, Henry EBILI",2018-01-25,2019-01-25,2021-02-11,,https://patents.google.com/patent/US20210040550A1/en,https://patentimages.storage.googleapis.com/65/61/38/1f8ff894f22205/US20210040550A1-20210211-D00000.png
EP-4041216-A1,Antiviral compounds and methods ,The University of Nottingham,"Kin-Chow CHANG, Christopher James HAYES, Pavel GERSHKOVICH",2019-10-09,2020-10-07,2022-08-17,,https://patents.google.com/patent/EP4041216A1/en,
CN-105562344-A,Pneumatic separating device ,宁波诺丁汉大学,"菲利普赫尔, 王筝, 顾复, 尼克迈尔斯",2016-01-25,2016-01-25,2016-05-11,,https://patents.google.com/patent/CN105562344A/en,
EP-2831236-B1,Bacterial expression system ,The University of Nottingham,"Nigel Peter Minton, Ying Zhang, Katrin Schwarz, John Heap",2012-03-30,2013-03-28,2018-10-10,2018-10-10,https://patents.google.com/patent/EP2831236B1/en,https://patentimages.storage.googleapis.com/95/5f/18/572799ada73d8c/imgf0001.png
CN-108667164-A,"Permanent magnetism Cone-shaped electric machine and stator, rotor ",宁波诺丁汉大学,"米基尔·加莱亚, 萨拉·罗吉亚, 弗朗西斯科·库比蒂诺, 张何, 克里斯·杰拉德",2018-05-30,2018-05-30,2018-10-16,,https://patents.google.com/patent/CN108667164A/en,
EP-2814818-A1,Novel cyclic phenoxy compounds and improved treatments for cardiac and cardiovascular disease ,The University Of Nottingham,"Shailesh Mistry, Etienne Daras, Christophe Fromont, Gopal Jadhav, Peter Martin Fischer, Barrie Kellam, Stephen John Hill, Jillian Glenda Baker",2012-02-15,2013-02-15,2014-12-24,,https://patents.google.com/patent/EP2814818A1/en,
CN-107118526-A,Glass fibre nanometer hydroxyapatite PLA trielement composite material and preparation method thereof ,宁波诺丁汉大学,"夏娜, 顾复, 冯增兴",2017-04-17,2017-04-17,2017-09-01,,https://patents.google.com/patent/CN107118526A/en,
CN-108596446-A,Truck distributing method in the port of subject container crane task queue constraint ,宁波诺丁汉大学,"陈建军, 白瑞斌, 董海波",2018-04-03,2018-04-03,2018-09-28,,https://patents.google.com/patent/CN108596446A/en,
GB-201305297-D0,Novel agents and uses thereof ,Univ Nottingham,,2013-03-22,2013-03-22,2013-05-01,,https://patents.google.com/patent/GB201305297D0/en,
CN-108693026-A,A kind of small punch test system and its test method based on acoustic emission sensor ,宁波诺丁汉大学,"陈浩, 李昕",2017-12-22,2017-12-22,2018-10-23,,https://patents.google.com/patent/CN108693026A/en,
GB-201303131-D0,Ocular prosthesis ,"Univ Nottingham Trent, John Pacey Lowrie Ltd",,2013-02-22,2013-02-22,2013-04-10,,https://patents.google.com/patent/GB201303131D0/en,
ZA-201100297-B,"Novel methods of differentiating yeast strains and/or determining genetic stability of yeast strains, and uses thereof ",Univ Nottingham,"Katherine Anne Smart, Tithira Tirangika Wimalasena, Sarah Michelle Nicholls",2008-07-26,2011-01-11,2011-10-26,,https://patents.google.com/patent/ZA201100297B/en,
GB-201308077-D0,Biomarkers ,Univ Nottingham Trent,,2013-05-03,2013-05-03,2013-06-12,,https://patents.google.com/patent/GB201308077D0/en,
WO-2016097756-A1,Micro moulding process ,The Nottingham Trent University,Robert Stevens,2014-12-18,2015-12-18,2016-06-23,,https://patents.google.com/patent/WO2016097756A1/en,
WO-2010133891-A1,Storage/separating materials ,The University Of Nottingham,"Sihai Yang, Xiang Lin, Neil R. Champness, Martin Schroder",2009-05-22,2010-05-21,2010-11-25,,https://patents.google.com/patent/WO2010133891A1/en,
CN-102602886-B,Device for preparing synthesis gas through microwave strengthened hydrocarbon in a pyrolysis coupling catalyzing reforming manner ,宁波诺丁汉大学,"吴韬, 赵海涛, 史楷岐, 严洁峰",2012-03-19,2012-03-19,2013-06-19,2013-06-19,https://patents.google.com/patent/CN102602886B/en,https://patentimages.storage.googleapis.com/8a/a8/ca/d94d0bbf54ac05/120319135707.png
AR-081939-A1,"A METHOD FOR EXPANDING A MINERAL MATERIAL WITH A WATER LAYER INTERCALED BETWEEN THE MINERAL LAYERS, A PARTICLE EXPANSOR WITH MICROWAVE, A METHOD FOR PROCESSING RAW MATERIALS USING MICROWAVES, A METHOD FOR APPLYING MICROWAVE TO A FOOD PROCESS TO PRODUCE PETROLEUM OR GAS, A METHOD TO REDUCE THE CONTENT OF HYDROCARBONS FROM A DIAMON CONTAMINATED WITH HYDROCARBONS, A TREATMENT DEVICE WITH MICROWAVES AND A METHOD TO INCREASE THE DENSITY OF POWER EXPERIENCED RAW MATERIALS BY RAWING ",Univ Nottingham,"Christopher Dodds, Georgios Dimitrakis, Sam Kingman",2011-06-15,2011-06-15,2012-10-31,,https://patents.google.com/patent/AR081939A1/en,
WO-2010116185-A1,Insulin stabilized nanoparticles ,The University Of Nottingham,"Dumitru Constantin-Teodosiu, Amir W. Fahmi, Gary Adams",2009-04-07,2010-04-07,2010-10-14,,https://patents.google.com/patent/WO2010116185A1/en,
GB-201113643-D0,Surface plasmon resonance in thin films ,Univ Nottingham Trent,,2011-08-08,2011-08-08,2011-09-21,,https://patents.google.com/patent/GB201113643D0/en,
GB-201101959-D0,Novel ether linked compoundsand improved treatments for cardiac and cardiovascular disease ,Univ Nottingham,,2011-02-04,2011-02-04,2011-03-23,,https://patents.google.com/patent/GB201101959D0/en,
WO-2017042555-A1,Medical device assembly ,Nottingham Trent University,Amin AL-HABAIBEH,2015-09-08,2016-09-07,2017-03-16,,https://patents.google.com/patent/WO2017042555A1/en,
AU-2015298513-A1,Prosthetic sleeve ,Nottingham Trent University,"Richard ARM, Colin CORK, Tilak Dias, William Hurley, Jose Carlos OLIVEIRA",2014-08-08,2015-07-31,2017-03-30,,https://patents.google.com/patent/AU2015298513A1/en,
WO-2014013238-A1,Scaffold ,The University Of Nottingham,"Kevin Shakesheff, Cameron Alexander, Aram Omer SAEED, Brian Saunders",2012-07-16,2013-07-16,2014-01-23,,https://patents.google.com/patent/WO2014013238A1/en,
WO-2014045030-A1,Improvements in or relating to abrasive machining ,"The University Of Nottingham, Waterjet Ag, Zeeko Ltd, Fundacion Tekniker","Dragos Axinte, Amir RABANI, Iulian Marinescu, Ming Chu Kong, Walter Maurer, Matthias C STRAUBHAAR, Christophe Bouvier, Wing Lup LOKE, Jon MADARIAGA, Ismael RUIZ",2012-09-18,2013-09-18,2014-03-27,,https://patents.google.com/patent/WO2014045030A1/en,
CN-113794419-A,Deadbeat current prediction robust control method based on incremental motor model ,"浙江大学, 宁波诺丁汉大学","黄晓艳, 胡启超, 章夏荷, 李赵凯, 张何",2021-08-05,2021-08-05,2021-12-14,,https://patents.google.com/patent/CN113794419A/en,https://patentimages.storage.googleapis.com/a3/bd/7d/7f2a2950dfb725/HDA0003198092710000021.png
CN-112906787-A,Industrial boiler fault identification method and system ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","冯增兴, 吴韬, 孟杨",2021-02-10,2021-02-10,2021-06-04,,https://patents.google.com/patent/CN112906787A/en,
CN-112560323-A,Industrial wastewater screening method for promoting fine particulate matter agglomeration ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","吴韬, 杨刚, 陈艺珮, 史楷岐, 罗象",2020-12-08,2020-12-08,2021-03-26,,https://patents.google.com/patent/CN112560323A/en,https://patentimages.storage.googleapis.com/b5/7f/a7/b47786969bfa2b/HDA0002822575450000011.png
CN-112768620-A,Light extraction substrate and high-efficiency electroluminescent device ,宁波诺丁汉大学,"卢泓, 陈飞, 吕宜璠, 兰嫒",2021-01-11,2021-01-11,2021-05-07,,https://patents.google.com/patent/CN112768620A/en,https://patentimages.storage.googleapis.com/43/e2/73/b2a64d76959162/HDA0002891026240000021.png
CN-113652001-A,Phosphorus-containing solvent type flame retardant and preparation method thereof ,"宁波诺丁汉大学, 宁波霓科新材料有限公司","益小苏, 张力月, 孟润生, 肖勇民, 汪泽湘",2021-07-23,2021-07-23,2021-11-16,,https://patents.google.com/patent/CN113652001A/en,
CN-215095667-U,Tamping patting mechanism and 3D printer ,宁波诺丁汉大学,"王馨仪, 李灏楠, 刘公雨, 赵永杰, 黄可心, 胡雯淞, 黄智沛, 金晨恩, 周子畅",2021-04-06,2021-04-06,2021-12-10,2021-12-10,https://patents.google.com/patent/CN215095667U/en,https://patentimages.storage.googleapis.com/90/1f/90/f5cdb2d0d4f6e4/HDA0003008220600000011.png
EP-4027492-A1,"Integral damping winding, rotor and motor ",University of Nottingham Ningbo China,"Yinli Wang, Stefano Nuzzo, Christopher Gerada, He Zhang, Weiduo Zhao, Michael GALEA",2021-01-08,2021-06-14,2022-07-13,,https://patents.google.com/patent/EP4027492A1/en,https://patentimages.storage.googleapis.com/4a/0f/08/5f5f38baab24f5/imgf0001.png
CN-113859482-A,Intelligent lifesaving system based on GPS cruise and attitude calculation and control method ,宁波诺丁汉大学,"余艾洋, 张奕, 吴维正",2021-08-31,2021-08-31,2021-12-31,,https://patents.google.com/patent/CN113859482A/en,https://patentimages.storage.googleapis.com/10/90/03/a94a9e0983addd/HDA0003238561980000061.png
CN-113637161-A,Phosphorus-containing water-soluble flame retardant and preparation method thereof ,"宁波诺丁汉大学, 宁波霓科新材料有限公司","益小苏, 张力月, 孟润生, 肖勇民, 汪泽湘",2021-07-23,2021-07-23,2021-11-12,,https://patents.google.com/patent/CN113637161A/en,
CN-112354311-A,Device and method for absorbing and filtering PM2.5 by coupling Taylor vortex and chemical agglomeration ,宁波诺丁汉大学,"李光, 何俊, 王璐璐, 杨晓钢",2020-10-27,2020-10-27,2021-02-12,,https://patents.google.com/patent/CN112354311A/en,https://patentimages.storage.googleapis.com/e3/04/e3/1a2f0394c5c737/HDA0002746097590000022.png
CN-114004441-A,Vehicle scheduling scheme parallelization deduction calculation method ,宁波诺丁汉大学,"白瑞斌, 董海波, 陈浠楠, 任剑锋",2021-09-10,2021-09-10,2022-02-01,,https://patents.google.com/patent/CN114004441A/en,https://patentimages.storage.googleapis.com/5a/61/d7/4ad012c9fac413/HDA0003256017230000062.png
CN-214233995-U,Photochemical reactor ,"宁波诺丁汉大学, 英国诺丁汉大学","高嘉睿, 李国祯, 王筝, 迈克尔·威廉·乔治, 菲利普·赫尔, 尼克·迈尔斯",2020-09-10,2020-09-10,2021-09-21,2021-09-21,https://patents.google.com/patent/CN214233995U/en,https://patentimages.storage.googleapis.com/2e/b2/08/273e1a704ceadc/DEST_PATH_HDA0003202395090000021.png
WO-2021171015-A1,Apparatus and method for measurement of bowel wall inflammation or permeability ,"Nottingham University Hospitals Nhs Trust, The University Of Nottingham","Hannah WILLIAMS, Robert Scott, Penelope Anne GOWLAND, Guruprasad Padur AITHAL",2020-02-24,2021-02-24,2021-09-02,,https://patents.google.com/patent/WO2021171015A1/en,
ES-2937273-T3,Biomarkers related to renal function and methods involving their use ,"Nottingham Univ Hospitals Nhs Trust, Univ Nottingham","Mark Devonald, David Gardner",2015-01-07,2016-01-07,2023-03-27,2023-03-27,https://patents.google.com/patent/ES2937273T3/en,
CN-113398858-A,Photochemical reactor ,"宁波诺丁汉大学, 英国诺丁汉大学","高嘉睿, 李国祯, 王筝, 迈克尔·威廉·乔治, 菲利普·赫尔, 尼克·迈尔斯",2020-09-10,2020-09-10,2021-09-17,,https://patents.google.com/patent/CN113398858A/en,https://patentimages.storage.googleapis.com/aa/a7/29/831a9805325ac9/HDA0002675844870000021.png
US-2022270780-A1,Thickness direction conductive laminated composite material and manufacturing method therefor ,"Beijing Mega Material Innovation Work (M²Iw) Co., Ltd., Ningbo Nottingham New Materials Institute Co., Ltd. The University Of Nottingham Ningbo China, The University Of Nottingham Ningbo China","Xiaosu Yi, Yongmin Xiao, Chris Rudd, Xiaoling Liu, Qinghua Liao, Xiaoye Cong, Chenkai Zhu, Xuegang Ma",2018-06-01,2018-06-01,2022-08-25,,https://patents.google.com/patent/US20220270780A1/en,https://patentimages.storage.googleapis.com/8d/1c/f3/b2e11c4c3f10d9/US20220270780A1-20220825-D00000.png
WO-2021224632-A1,Cancer screening test ,"Nottingham University Hospitals Nhs Trust, The University Of Nottingham","Waleed Amr Abdelkader FATEEN, John Anthony Armour, Guruprasad Padur AITHAL",2020-05-06,2021-05-06,2021-11-11,,https://patents.google.com/patent/WO2021224632A1/en,
GB-201908538-D0,Quantum gravimeters ,"Univ Nottingham, Univ Vienna",,2019-06-13,2019-06-13,2019-07-31,,https://patents.google.com/patent/GB201908538D0/en,
GB-202000112-D0,Quantum gravimeters and gradiometers ,"Univ Nottingham, Univ Vienna",,2020-01-06,2020-01-06,2020-02-19,,https://patents.google.com/patent/GB202000112D0/en,
GB-201818977-D0,Islet cell engraftment ,"Univ Nottingham, Univ Edinburgh",,2018-11-21,2018-11-21,2019-01-09,,https://patents.google.com/patent/GB201818977D0/en,
CN-107255271-A,A kind of coal-fired boiler in power plant blowing system with spiral air-supply passage ,"吉林大学, 诺丁汉大学, 吉林省电力科学研究院有限公司","金英爱, 孙汉生, 阎玉英, 宋志宇, 姜薇薇, 刘研, 李明, 江彦",2017-07-28,2017-07-28,2017-10-17,,https://patents.google.com/patent/CN107255271A/en,
GB-202009657-D0,Improvements in or relating to laser peening ,"Univ Coventry, Univ Nottingham Trent",,2020-06-24,2020-06-24,2020-08-05,,https://patents.google.com/patent/GB202009657D0/en,
CN-107420936-A,"A kind of defeated coal dividing plate and coal, pulverulent fuel mixer and its control method ","吉林大学, 诺丁汉大学, 吉林省电力科学研究院有限公司","金英爱, 梁凯洁, 阎玉英, 宋志宇, 姜薇薇, 刘研, 李明, 江彦",2017-06-13,2017-06-13,2017-12-01,,https://patents.google.com/patent/CN107420936A/en,
WO-2023037122-A1,Optical sensor ,"Gill Corporate Limited, The University Of Nottingham, The University Of Kitakyushu, Plymouth Marine Laboratory","Serhiy KORPOSH, Seung-Woo Lee, Samuel William Birtwell, Jiri HROMADKA, Ernest Malcolm SOMERVILLE-WOODWARD",2021-09-13,2022-09-09,2023-03-16,,https://patents.google.com/patent/WO2023037122A1/en,
WO-2020098516-A1,Use of 4-(benzothiazole-2-yl)arylamine compound in treating stomach cancer ,"诺丁汉大学, 昆明理工大学, 江苏新元素医药科技有限公司","布拉德肖特蕾西·D, 史蒂文斯马尔科姆·F·G, 张继虹, 王玉玲, 史东方, 承曦",2018-11-12,2019-11-02,2020-05-22,,https://patents.google.com/patent/WO2020098516A1/en,https://patentimages.storage.googleapis.com/f7/c4/56/7e984b53acf4df/PCTCN2019115183-appb-300001.png
GB-202009658-D0,Improvements in or relating to laser peening ,"Univ Coventry, Univ Nottingham Trent",,2020-06-24,2020-06-24,2020-08-05,,https://patents.google.com/patent/GB202009658D0/en,
GB-2541463-A,Novel methods ,"Univ Of Ha'il, Univ Nottingham","Suliman Al-Mogbel Mohammed, Rahman Al-Shaghdali Abdul, Ashankyty Ibraheem, Elmouna Ahmed, Fazaludeen Mohammad, Nuglozeh Edem, Aleskandarany Mohammed, Diez-Rodriguez Maria, Ellis Ian, Green Andy, Nolan Chris, Rakha Emad, Mian Shahid",2015-08-21,2015-08-21,2017-02-22,,https://patents.google.com/patent/GB2541463A/en,
CN-115674834-A,Friction nanometer generator and preparation method thereof ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","朱光, 徐进, 李华阳, 李欣",2022-11-17,2022-11-17,2023-02-03,,https://patents.google.com/patent/CN115674834A/en,https://patentimages.storage.googleapis.com/80/35/81/4172c3be8d8f9e/HDA0003947395060000012.png
CN-111359569-A,Disc type reactor ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","吴韬, 杨刚, 史楷岐, 罗象, 陈艺珮",2020-02-28,2020-02-28,2020-07-03,,https://patents.google.com/patent/CN111359569A/en,https://patentimages.storage.googleapis.com/88/59/5a/f29e8f7588a710/HDA0002395067680000011.png
CN-108499538-A,A kind of MoS2/ HKUST-1 composite material and preparation methods ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","吴韬, 陈艺珮, 穆学良",2018-04-17,2018-04-17,2018-09-07,,https://patents.google.com/patent/CN108499538A/en,
CN-108543110-A,A kind of bone prosthetic material and preparation method thereof ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","刘晓玲, 朱晨凯, 从小晔",2018-04-19,2018-04-19,2018-09-18,,https://patents.google.com/patent/CN108543110A/en,
CN-114904484-A,Method for preparing carbon-silicon composite material by using coal gasifier coarse slag ,"宁波诺丁汉大学, 宁波诺丁汉新材料研究院有限公司","徐梦侠, 李帅, 吴韬, 蒋鹏, 罗象",2022-05-10,2022-05-10,2022-08-16,,https://patents.google.com/patent/CN114904484A/en,https://patentimages.storage.googleapis.com/e1/56/b3/74d44ae845ceb1/HDA0003635444750000011.png
CN-110548495-A,Preparation method of adsorbent for capturing post-combustion carbon and adsorbent ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","冯增兴, 吴韬, 孟杨, 吴心赟, 闫誉馨, 赵海涛, 林秀思",2019-08-29,2019-08-29,2019-12-10,,https://patents.google.com/patent/CN110548495A/en,
CN-110331628-A,A kind of asphalt roads design method and asphalt roads considering that temperature influences ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","刘姝, 王娟, 汤晓军, 熊衍飞, 权桑楚",2019-07-24,2019-07-24,2019-10-15,,https://patents.google.com/patent/CN110331628A/en,
CN-108190869-A,A kind of method that novel graphite alkene is prepared using municipal solid wastes ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","冯增兴, 吴韬, 闫誉馨, 王寿意, 金伟东, 杨新艳, 张宁, 向泽贤, 陈哲瀚",2018-03-07,2018-03-07,2018-06-22,,https://patents.google.com/patent/CN108190869A/en,
CN-111359570-A,Annular reactor ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","吴韬, 杨刚, 史楷岐, 罗象, 陈艺珮",2020-02-28,2020-02-28,2020-07-03,,https://patents.google.com/patent/CN111359570A/en,https://patentimages.storage.googleapis.com/59/89/12/a047de6f778d95/HDA0002395170790000012.png
CN-217628153-U,Reaction tank and flow tank for packaging optical fiber module ,"诺丁汉大学卓越灯塔计划(宁波)创新研究院, 宁波诺丁汉大学","王静, 潘晗, 张紫君, 王成波, 任勇, 理查德·史密斯",2022-07-11,2022-07-11,2022-10-21,2022-10-21,https://patents.google.com/patent/CN217628153U/en,https://patentimages.storage.googleapis.com/31/60/2b/dedb3b2576e5ad/HDA0003739439370000011.png
CN-115080655-A,"Fire fighting information display method, device, equipment and storage medium ","宁波诺丁汉大学, 诺丁汉大学卓越灯塔计划(宁波)创新研究院","李汶锦, 文昕垒, 孙羽尧, 张越, 谭乐山, 刘浩天, 孙烈武",2022-06-29,2022-06-29,2022-09-20,,https://patents.google.com/patent/CN115080655A/en,https://patentimages.storage.googleapis.com/ef/9f/bc/04c3d3d62df4ab/HDA0003721635840000011.png
CN-109401777-A,A kind of thermal reaction method and catalysis performance evaluation method based on catalyst ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","夏娜, 冯增兴, 吴韬, 唐璐瑶, 孟杨, 闫誉馨, 洪瑜, 马尼康",2018-12-21,2018-12-21,2019-03-01,,https://patents.google.com/patent/CN109401777A/en,
CN-114796155-A,Natural active substance-zein nano-particles and preparation method and application thereof ,"诺丁汉大学卓越灯塔计划(宁波)创新研究院, 宁波诺丁汉大学","唐本灿, 牟国豪, 贺喜, 江之江, 宋泽和, 高章华, 杨晓钢",2022-03-31,2022-03-31,2022-07-29,,https://patents.google.com/patent/CN114796155A/en,https://patentimages.storage.googleapis.com/ff/8d/30/6ace54ceb2756d/HDA0003575412490000011.png
CN-115644838-A,Method for non-invasive synchronous detection of pulse wave velocity and local pulse wave velocity of multiple regions ,"诺丁汉大学卓越灯塔计划(宁波)创新研究院, 宁波诺丁汉大学","王静, 李佩昀, 任勇, 王成波, 理查德·史密斯, 陈鹏旭, 卢哲恺",2022-10-12,2022-10-12,2023-01-31,,https://patents.google.com/patent/CN115644838A/en,https://patentimages.storage.googleapis.com/da/36/36/883f10ad2b62fe/HDA0003886652350000041.png
