search URL:,https://patents.google.com/?assignee=Univ+Manchester&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2020260891-A1,Semi-transparent perovskite films ,The University Of Manchester,"Brian Saunders, Muhamad Zulhasif MOKHTAR, Chotiros DOKKHAN",2019-06-28,2020-06-26,2020-12-30,,https://patents.google.com/patent/WO2020260891A1/en,
TW-201327375-A,Binary half-adder and other logic circuits ,Univ Manchester Metropolitan,"Stephen Lynch, Jon Borresen",2011-12-28,2011-12-28,2013-07-01,,https://patents.google.com/patent/TW201327375A/en,
US-9274096-B2,Assay utilising cellular binary half-adder system ,Manchester Metropolitan University,"Stephen Lynch, Jon Borresen, Mark Slevin",2014-03-31,2014-03-31,2016-03-01,2016-03-01,https://patents.google.com/patent/US9274096B2/en,https://patentimages.storage.googleapis.com/ce/5d/28/f9109c856aafe4/US09274096-20160301-D00001.png
GB-2516410-A,Scanning apparatus ,Univ Manchester Metropolitan,"Nacer Rezgui Ddine, Nicholas Bowring, David Andrews, Stuart Harmer, Matthew James Southgate, Dean O'reilly",2013-03-22,2013-03-22,2015-01-28,,https://patents.google.com/patent/GB2516410A/en,
GB-2511028-A,"Nano emulsions, methods of forming the same and uses thereof ",Univ Manchester Metropolitan,"Weili Li, Christopher John Smith, Emma Jayne Derbyshire, Katie Elizabeth Lane",2012-12-18,2012-12-18,2014-08-27,,https://patents.google.com/patent/GB2511028A/en,
WO-2012175949-A3,Method and apparatus for the production of an arabinoxylan-enriched preparation and other co-products ,Manchester Metropolitan University,Weili Li,2011-06-21,2012-06-19,2013-05-16,,https://patents.google.com/patent/WO2012175949A3/en,
WO-2014084042-A1,Complex containing double-walled carbon nanotubes ,"東レ株式会社, ザ・ユニバーシティ・オブ・マンチェスター","史郎 本田, 佐藤　謙一, 秀和 西野, 真史 須藤",2012-11-28,2013-11-12,2014-06-05,,https://patents.google.com/patent/WO2014084042A1/en,https://patentimages.storage.googleapis.com/e3/0d/f8/8c8508c3edd4e3/JPOXMLDOC01-appb-D000001.png
EP-3941918-A1,Benzoxazine monomers and polymeric coatings ,"Luxembourg Institute of Science and Technology (LIST), University of Manchester","Pierre Verge, Nicola Tirelli, Julio Manuel RÍOS DE LA ROSA, Philippe Dubois",2019-03-22,2020-03-17,2022-01-26,,https://patents.google.com/patent/EP3941918A1/en,
GB-2519937-A,Electrochemical sensor ,"Kanichi Res Services Ltd, Univ Manchester Metropolitan","Jonathan Metters, Dimitrios Kampouris, Craig Banks",2013-09-05,2013-09-05,2015-05-13,,https://patents.google.com/patent/GB2519937A/en,
WO-2022058447-A1,Complementome assay ,The University Of Manchester,"Paul Bishop, Simon Clark, Richard Unwin",2020-09-16,2021-09-16,2022-03-24,,https://patents.google.com/patent/WO2022058447A1/en,
GB-2504665-A,Artificial eyes and manufacture thereof ,Univ Manchester Metropolitan,"Thomas George Fripp, Lewis Green, Lesley Elizabeth Gill",2012-07-04,2012-07-04,2014-02-12,,https://patents.google.com/patent/GB2504665A/en,
GB-2495522-B,Surgical device and methods ,Central Manchester Univ Hospitals Nhs Found Trust,"Matthew Corden James, Augustine Titus",2011-10-12,2011-10-12,2016-12-21,2016-12-21,https://patents.google.com/patent/GB2495522B/en,
EP-3897748-A1,Compositions and methods for reprogramming diseased musculoskeletal cells ,"Ohio State Innovation Foundation, UMIP The University of Manchester Intellectual Property","Devina WALTER, Shirley TANG, Judith HOYLAND, Safdar KHAN, Benjamin WALTER, Daniel GALLEGO-PEREZ, Natalia HIGUITA-CASTRO",2018-12-20,2019-12-19,2021-10-27,,https://patents.google.com/patent/EP3897748A1/en,
GB-201215097-D0,Surgical swab washing method and apparatus ,Univ Hospital Of South Manchester Nhs Foundation Trust,,2012-08-24,2012-08-24,2012-10-10,,https://patents.google.com/patent/GB201215097D0/en,
GB-201614898-D0,System and method for monitoring a vehicle ,Manchester Metropolitan Univ,,2015-09-02,2016-09-02,2016-10-19,,https://patents.google.com/patent/GB201614898D0/en,
WO-2018073563-A1,Process for the conversion of methane using a metal-doped apatite catalyst ,Manchester Metropolitan University,"Aidan M. DOYLE, Craig E. Banks, Joanna KAMIENIAK",2016-10-17,2017-10-13,2018-04-26,,https://patents.google.com/patent/WO2018073563A1/en,
WO-2020115461-A1,Composition ,Manchester Metropolitan University,"Christopher W. FOSTER, Michael P. DOWN, Samuel J. ROWLEY-NEALE, Craig Banks",2018-12-05,2019-12-02,2020-06-11,,https://patents.google.com/patent/WO2020115461A1/en,
WO-2018042182-A1,Compositions and uses thereof ,Manchester Metropolitan University,"Mark Slevin, Johannes Boltze, Lawrence A. Potempa",2016-09-02,2017-09-01,2018-03-08,,https://patents.google.com/patent/WO2018042182A1/en,
US-2020306213-A1,Compounds for use in the treatment or prevention of lowe syndrome or dent disease and methods therefor ,"Université de Montréal, The University Of Manchester, Centre National De La Recherche Scientifique, Sorbonne Université, Institut Pasteur","Sébastien CARRENO, Khaled Ben El Kadhi, Arnaud Echard, Clothilde Cauvin, Martin Lowe",2017-09-27,2018-09-27,2020-10-01,,https://patents.google.com/patent/US20200306213A1/en,https://patentimages.storage.googleapis.com/2a/2d/be/b87e8e82c21ec0/US20200306213A1-20201001-D00000.png
WO-2016207626-A1,"Fluorogenic compounds, process of preparation thereof and methods of use ","The University Court Of The University Of Edinburgh, Universitat De Barcelona, The University Of Manchester, Fundació Institut De Recerca Biomèdica (Irb Barcelona)","Marc Vendrell Escobar, Ramon SUBIROS FUNOSAS, Lorena MENDIVE TAPIA, Fernando Albericio Palomera, Rodolfo Lavilla Grifols, Nick D. READ",2015-06-22,2016-06-22,2016-12-29,,https://patents.google.com/patent/WO2016207626A1/en,
EP-3485005-A1,Gene therapy ,"The University Of Manchester, Pchejetsky, Alexey, Centre Hospitalier Universitaire Sainte-Justine","Alexey PCHEJETSKY, Brian BIGGER, Claire O'LEARY",2016-07-12,2017-07-12,2019-05-22,,https://patents.google.com/patent/EP3485005A1/en,
CN-115152039-A,Polarized emission of quantum wires in cubic GaN ,"剑桥实业有限公司, 曼彻斯特大学","大卫·沃利斯, 雷切尔·奥利弗, 门诺·卡珀斯, 菲利普·道森, 斯蒂芬·查治, 大卫·宾克斯",2019-10-04,2020-09-30,2022-10-04,,https://patents.google.com/patent/CN115152039A/en,https://patentimages.storage.googleapis.com/7f/01/e6/9a797814acd557/HDA0003815381360000011.png
GB-201910645-D0,Treatment for dry eye disease ,"Univ Manchester, Seoul Nat Univ Hospital",,2019-07-25,2019-07-25,2019-09-11,,https://patents.google.com/patent/GB201910645D0/en,
EP-3668534-A1,Lipopolysaccharide-binding protein for use in a method of treating alzheimer's disease ,"Stellenbosch University, The University of Manchester","Etheresia PRETORIUS, Douglas Bruce Kell",2017-08-16,2017-10-04,2020-06-24,,https://patents.google.com/patent/EP3668534A1/en,
GB-2568297-A,Method of Detecting Inflammation ,"Univ Stellenbosch, Univ Manchester","Pretorius Etheresia, Bruce Kell Douglas, Johan Simon De Villiers Willem",2017-11-13,2017-11-13,2019-05-15,,https://patents.google.com/patent/GB2568297A/en,
EP-4157320-A1,Type 2 cytokines as predictors of disease severity and/or as therapeutic targets for covid-19 ,"University of Virginia Patent Foundation, The University of Manchester","William A. PETRI Jr., Alexandra N. DONLAN, Mary Katherine YOUNG, Mayuresh M. ABHYANKAR, Barbara J. Mann",2020-06-17,2021-06-17,2023-04-05,,https://patents.google.com/patent/EP4157320A1/en,
WO-2019034920-A1,Lipopolysaccharide-binding protein for use in a method of treating diabetes ,"Stellenbosch University, The University Of Manchester","Etheresia PRETORIUS, Douglas Bruce Kell",2017-08-16,2017-10-04,2019-02-21,,https://patents.google.com/patent/WO2019034920A1/en,
GB-2568549-A,New compounds and uses ,"Univ Leicester, Univ Manchester","Scrutton Nigel, Giorgini Flav",2017-11-21,2017-11-21,2019-05-22,,https://patents.google.com/patent/GB2568549A/en,
WO-2019034921-A1,Lipopolysaccharide-binding protein for use in a method of treating parkinson's disease ,"Stellenbosch University, The University Of Manchester","Etheresia PRETORIUS, Douglas Bruce Kell",2017-08-16,2017-10-04,2019-02-21,,https://patents.google.com/patent/WO2019034921A1/en,
WO-2022140622-A1,Hyaluronan is a driver of covid-19 severity ,"University Of Virginia Patent Foundation, The University Of Manchester","William A. PETRI Jr., Alexandra N. DONLAN, Judith E. ALLEN, Tara Elaine SUTHERLAND, Anthony John DAY",2020-12-22,2021-12-22,2022-06-30,,https://patents.google.com/patent/WO2022140622A1/en,
EP-3444355-A1,"Process of biocatalytic oxidation of 5-(hydroxymethyl)furfural to 2,5-diformylfuran in a two phase system ","Basf Se, University of Manchester, Danmarks Tekniske Universitet","Michael Breuer, Kai-Uwe Baldenius, William Birmingham, Asbjørn Toftgaard PEDERSEN",2017-08-16,2017-08-16,2019-02-20,,https://patents.google.com/patent/EP3444355A1/en,
CN-110234786-A,Method for producing the silica electrolyte of sputtering ,曼彻斯特大学,"宋爱民, 马嚣尘",2017-02-03,2018-02-05,2019-09-13,,https://patents.google.com/patent/CN110234786A/en,
GB-201810371-D0,Vitrimer containing a biocatalyst ,Univ Manchester,,2018-06-25,2018-06-25,2018-08-08,,https://patents.google.com/patent/GB201810371D0/en,
US-2015352274-A1,"Diagnosis, monitoring, and treatment ",The University Of Manchester,Paul E.C. Brenchley,2014-06-06,2015-06-05,2015-12-10,,https://patents.google.com/patent/US20150352274A1/en,https://patentimages.storage.googleapis.com/00/ec/fc/9c5b16a85637fe/US20150352274A1-20151210-D00001.png
GB-201212843-D0,Textile treatment ,Univ Manchester,,2012-07-19,2012-07-19,2012-09-05,,https://patents.google.com/patent/GB201212843D0/en,
GB-202001570-D0,Biomarkers and uses thereof ,Univ Manchester,,2020-02-05,2020-02-05,2020-03-18,,https://patents.google.com/patent/GB202001570D0/en,
GB-202002657-D0,Variable emissivity surfaces ,Univ Manchester,,2020-02-25,2020-02-25,2020-04-08,,https://patents.google.com/patent/GB202002657D0/en,
EP-3947707-A4,Method of sialylating a protein ,"Agency Science Tech & Res, Univ Manchester","Sern Farh Matthew Choo, Terry Nguyen-Khuong, Edward George Pallister, Say Kong Ng, Sabine Lahja Flitsch",2019-03-29,2020-03-23,2023-01-11,,https://patents.google.com/patent/EP3947707A4/en,
CN-115667968-A,Illumination insert for NMR spectrometer ,曼彻斯特大学,亚历山大·戈洛瓦诺夫,2020-06-10,2021-05-21,2023-01-31,,https://patents.google.com/patent/CN115667968A/en,https://patentimages.storage.googleapis.com/9a/68/b7/eb0378f3da1d99/HDA0003950801370000011.png
CA-3095765-A1,Kinase inhibitors ,"The University Of Manchester, Peter Fischer, Christophe Fromont, Brett Stevenson, Sam Butterworth, Greg IACOBINI, Graziella GRECO, Miguel Garzon Sanz, Heulyn JONES, Divneet KAUR","Peter Fischer, Christophe Fromont, Brett Stevenson, Sam Butterworth, Greg IACOBINI, Graziella GRECO, Miguel Garzon Sanz, Heulyn JONES, Divneet KAUR",2018-05-15,2019-05-15,2019-11-21,,https://patents.google.com/patent/CA3095765A1/en,
EP-3887535-A1,Antimicrobial susceptibility assay and kit ,The University of Manchester,"Douglas Kell, Srijan JINDAL",2018-11-26,2019-11-26,2021-10-06,,https://patents.google.com/patent/EP3887535A1/en,
EP-4100743-A1,Detection of lipid markers ,The University of Manchester,"Perdita BARRAN, Depanjan SARKAR, Drupad TRIVEDI, Eleanor SINCLAIR, Monty SILVERDALE, Joy MILNE",2020-02-05,2021-02-05,2022-12-14,,https://patents.google.com/patent/EP4100743A1/en,
GB-201903388-D0,Tissue repair scaffold and device ,Univ Manchester,,2019-03-12,2019-03-12,2019-04-24,,https://patents.google.com/patent/GB201903388D0/en,
DE-19382146-T1,AMORPH HIGHLY POROUS FOIL WITH REDUCED GRAPHENOXIDE AND ITS APPLICATIONS ,"Fundació Institut Català De Nanociència I Nanotecnologia, Institució Catalana De Recerca I Estudis Avançats, The University Of Manchester","José Antonio Garrido Ariza, Damià Viana, Kostantinos Kostarelos, Christopher John Bullock, Cyrill Bussy",2019-02-27,2019-02-27,2021-01-14,,https://patents.google.com/patent/DE19382146T1/en,
GB-201821084-D0,Device and method ,Univ Manchester,,2018-12-21,2018-12-21,2019-02-06,,https://patents.google.com/patent/GB201821084D0/en,
GB-201908446-D0,Composite material ,Univ Manchester,,2019-06-12,2019-06-12,2019-07-24,,https://patents.google.com/patent/GB201908446D0/en,
GB-201907213-D0,Spectrometers ,Univ Manchester,,2019-05-22,2019-05-22,2019-07-03,,https://patents.google.com/patent/GB201907213D0/en,
GB-201905743-D0,Device and method ,Univ Manchester,,2019-04-24,2019-04-24,2019-06-05,,https://patents.google.com/patent/GB201905743D0/en,
GB-201904631-D0,Quantitative rgulation of a G protein signalling pathway ,Univ Manchester,,2019-04-02,2019-04-02,2019-05-15,,https://patents.google.com/patent/GB201904631D0/en,
GB-201904555-D0,Biomarkers and uses thereof ,Univ Manchester,,2019-04-01,2019-04-01,2019-05-15,,https://patents.google.com/patent/GB201904555D0/en,
GB-2577918-A,Method and apparatus for determining the presence of ions in a sample ,Univ Manchester,"Flanagan Kieran, Fernando Garcia Ruiz Ronald",2018-10-10,2018-10-10,2020-04-15,,https://patents.google.com/patent/GB2577918A/en,
GB-2574412-A,Methods of manufacturing a graphene-based device ,Univ Manchester,"Migliorato Max, Kumar Rakesh, Monteverde Umberto",2018-06-05,2018-06-05,2019-12-11,,https://patents.google.com/patent/GB2574412A/en,
EP-3648657-A1,A method and apparatus for measuring a property of an eye ,The University of Manchester,Jeremiah Michael Francis KELLY,2017-07-07,2018-07-09,2020-05-13,,https://patents.google.com/patent/EP3648657A1/en,
GB-201717345-D0,"Peptides, methods and apparatus ",Univ Manchester,,2017-10-23,2017-10-23,2017-12-06,,https://patents.google.com/patent/GB201717345D0/en,
GB-201908488-D0,Improvements in and relating to the production of vinyl records ,Univ Manchester,,2019-06-13,2019-06-13,2019-07-31,,https://patents.google.com/patent/GB201908488D0/en,
GB-201709986-D0,Apparatus for modifying acoustic transmission ,Univ Manchester,,2017-06-22,2017-06-22,2017-08-09,,https://patents.google.com/patent/GB201709986D0/en,
GB-202018853-D0,Substrate of variable infrared emissivity ,Univ Manchester,,2020-11-30,2020-11-30,2021-01-13,,https://patents.google.com/patent/GB202018853D0/en,
GB-202015642-D0,"Spacecraft, coating and method ",Univ Manchester,,2020-10-02,2020-10-02,2020-11-18,,https://patents.google.com/patent/GB202015642D0/en,
GB-202014570-D0,Complementome assay ,Univ Manchester,,2020-09-16,2020-09-16,2020-10-28,,https://patents.google.com/patent/GB202014570D0/en,
GB-202013943-D0,Apparatus and method for x-ray detection ,Univ Manchester,,2020-09-04,2020-09-04,2020-10-21,,https://patents.google.com/patent/GB202013943D0/en,
GB-202012433-D0,Nanoparticle-enabled analysis of cell-free nucleic acid in complex biological fluids ,Univ Manchester,,2020-08-10,2020-08-10,2020-09-23,,https://patents.google.com/patent/GB202012433D0/en,
GB-202012434-D0,Multiomic analysis of nanoparticle-coronas ,Univ Manchester,,2020-08-10,2020-08-10,2020-09-23,,https://patents.google.com/patent/GB202012434D0/en,
GB-202010210-D0,Device ,Univ Manchester,,2020-07-03,2020-07-03,2020-08-19,,https://patents.google.com/patent/GB202010210D0/en,
GB-202009922-D0,Polarised emission from quantum wires in cubic GaN ,"Cambridge Entpr Ltd, Univ Manchester",,2020-06-29,2020-06-29,2020-08-12,,https://patents.google.com/patent/GB202009922D0/en,
GB-201709308-D0,Variant nucleotide library ,Univ Manchester,,2017-06-12,2017-06-12,2017-07-26,,https://patents.google.com/patent/GB201709308D0/en,
GB-202006885-D0,Therapies for membranous nephropathy ,Univ Manchester,,2020-05-11,2020-05-11,2020-06-24,,https://patents.google.com/patent/GB202006885D0/en,
GB-202006789-D0,Detection of complement proteins ,Univ Manchester,,2020-05-07,2020-05-07,2020-06-24,,https://patents.google.com/patent/GB202006789D0/en,
GB-201909388-D0,Semi-transparent perovskite films ,Univ Manchester,,2019-06-28,2019-06-28,2019-08-14,,https://patents.google.com/patent/GB201909388D0/en,
GB-201705394-D0,"Image recognition method, computer readable medium and system ",Univ Manchester,,2017-04-04,2017-04-04,2017-05-17,,https://patents.google.com/patent/GB201705394D0/en,
GB-201511224-D0,A multilayer sheet of cells ,Univ Manchester,,2015-06-25,2015-06-25,2015-08-12,,https://patents.google.com/patent/GB201511224D0/en,
GB-201917413-D0,Zeolite ,Univ Manchester,,2019-11-29,2019-11-29,2020-01-15,,https://patents.google.com/patent/GB201917413D0/en,
GB-201300693-D0,Passively safe roadside cabinet ,"Ritherdon & Company Ltd, Univ Manchester",,2013-01-15,2013-01-15,2013-02-27,,https://patents.google.com/patent/GB201300693D0/en,
GB-202217330-D0,Compounds ,Univ Manchester,,2022-11-18,2022-11-18,2023-01-04,,https://patents.google.com/patent/GB202217330D0/en,
GB-201914959-D0,Assay ,Univ Manchester,,2019-10-16,2019-10-16,2019-11-27,,https://patents.google.com/patent/GB201914959D0/en,
GB-201313159-D0,Finishing Treatment ,Univ Manchester,,2013-07-24,2013-07-24,2013-09-04,,https://patents.google.com/patent/GB201313159D0/en,
GB-201313778-D0,Liquid crystal device and method and manufacture ,Univ Manchester,,2013-08-01,2013-08-01,2013-09-18,,https://patents.google.com/patent/GB201313778D0/en,
GB-201914387-D0,Quantum wires in cubic group iii nitrides ,"Cambridge Entpr Ltd, Univ Manchester",,2019-10-04,2019-10-04,2019-11-20,,https://patents.google.com/patent/GB201914387D0/en,
GB-202217148-D0,Formulation ,Univ Manchester,,2022-11-16,2022-11-16,2022-12-28,,https://patents.google.com/patent/GB202217148D0/en,
GB-201914388-D0,Kinase inhibitors ,Univ Manchester,,2019-10-04,2019-10-04,2019-11-20,,https://patents.google.com/patent/GB201914388D0/en,
GB-201912759-D0,Semi-transparent perovskite films ,Univ Manchester,,2019-09-05,2019-09-05,2019-10-23,,https://patents.google.com/patent/GB201912759D0/en,
GB-201102468-D0,Biocompatible composite materials ,Univ Manchester,,2011-02-11,2011-02-11,2011-03-30,,https://patents.google.com/patent/GB201102468D0/en,
GB-201910477-D0,Assay ,Univ Manchester,,2019-07-22,2019-07-22,2019-09-04,,https://patents.google.com/patent/GB201910477D0/en,
GB-202019795-D0,Solid lubricant coating ,Univ Manchester,,2020-12-15,2020-12-15,2021-01-27,,https://patents.google.com/patent/GB202019795D0/en,
GB-202100761-D0,Treatment of osteoarthritic pain ,Univ Manchester,,2021-01-20,2021-01-20,2021-03-03,,https://patents.google.com/patent/GB202100761D0/en,
GB-202102208-D0,Adamts13 variant ,Univ Manchester,,2021-02-17,2021-02-17,2021-03-31,,https://patents.google.com/patent/GB202102208D0/en,
GB-202217010-D0,Diagnosis of chronic pulmonary aspergillosis ,Univ Manchester,,2022-11-15,2022-11-15,2022-12-28,,https://patents.google.com/patent/GB202217010D0/en,
GB-202210603-D0,Tunable filtration membranes ,Univ Manchester,,2022-07-20,2022-07-20,2022-08-31,,https://patents.google.com/patent/GB202210603D0/en,
GB-201021457-D0,Anti-ageing agents ,Univ Manchester,,2010-12-17,2010-12-17,2011-02-02,,https://patents.google.com/patent/GB201021457D0/en,
GB-202102399-D0,Methods of determining alzheimer's disease ,Univ Manchester,,2021-02-19,2021-02-19,2021-04-07,,https://patents.google.com/patent/GB202102399D0/en,
GB-202209051-D0,Catalyst ,Univ Manchester,,2022-06-20,2022-06-20,2022-08-10,,https://patents.google.com/patent/GB202209051D0/en,
GB-202102795-D0,System and Method for Monitoring Exercise ,Univ Manchester,,2021-02-26,2021-02-26,2021-04-14,,https://patents.google.com/patent/GB202102795D0/en,
GB-202205998-D0,Process and device for assembly of van der waals heterostructures ,Univ Manchester,,2022-04-25,2022-04-25,2022-06-08,,https://patents.google.com/patent/GB202205998D0/en,
GB-202103014-D0,Macromolecule scaffold ,Univ Manchester,,2021-03-03,2021-03-03,2021-04-14,,https://patents.google.com/patent/GB202103014D0/en,
GB-201312097-D0,Improved pushchair ,Univ Manchester,,2013-07-05,2013-07-05,2013-08-21,,https://patents.google.com/patent/GB201312097D0/en,
GB-201310479-D0,Microsensor ,Univ Manchester,,2013-06-12,2013-06-12,2013-07-24,,https://patents.google.com/patent/GB201310479D0/en,
GB-202204803-D0,Virus-like particles ,Univ Manchester,,2022-04-01,2022-04-01,2022-05-18,,https://patents.google.com/patent/GB202204803D0/en,
GB-202203627-D0,Agents for treating complement-related disorders ,Univ Manchester,,2022-03-16,2022-03-16,2022-04-27,,https://patents.google.com/patent/GB202203627D0/en,
GB-202202894-D0,Modified CHO cells ,"Horizon Discovery Ltd, Univ Manchester",,2022-03-02,2022-03-02,2022-04-13,,https://patents.google.com/patent/GB202202894D0/en,
GB-201310481-D0,Microsensor ,Univ Manchester,,2013-06-12,2013-06-12,2013-07-24,,https://patents.google.com/patent/GB201310481D0/en,
GB-201310290-D0,Method for determining a probability of a major adverse cardiac event (MACE) ,Univ Manchester,,2013-06-10,2013-06-10,2013-07-24,,https://patents.google.com/patent/GB201310290D0/en,
GB-201309634-D0,Methods and apparatuses for producing data representative of a dielectric permittivity distribution within a material ,Univ Manchester,,2013-05-30,2013-05-30,2013-07-17,,https://patents.google.com/patent/GB201309634D0/en,
GB-201309237-D0,Membrane ,Univ Manchester,,2013-05-22,2013-05-22,2013-07-03,,https://patents.google.com/patent/GB201309237D0/en,
EP-4153308-A1,Antiviral polymers ,The University of Manchester,Samuel Thomas JONES,2020-05-22,2021-05-21,2023-03-29,,https://patents.google.com/patent/EP4153308A1/en,
EP-4158393-A1,Multispectral electro-optical ion-intercalated graphene electrochrome cells ,The University Of Manchester,"Coskun Kocabas, Gokhan BAKAN, Muhammed Said ERGOKTAS",2020-05-26,2021-05-26,2023-04-05,,https://patents.google.com/patent/EP4158393A1/en,
EP-4165664-A1,Graphite decontamination ,The University of Manchester,"Tatiana GREBENNIKOVA, Clint Alan SHARRAD, Abbie Nadia JONES",2020-06-10,2021-06-10,2023-04-19,,https://patents.google.com/patent/EP4165664A1/en,
GB-201308451-D0,Apparatus and method for signal demodulation ,Univ Manchester,,2013-05-10,2013-05-10,2013-06-19,,https://patents.google.com/patent/GB201308451D0/en,
GB-201304823-D0,Process for the preparation of polysaccharides ,Univ Manchester,,2013-03-15,2013-03-15,2013-05-01,,https://patents.google.com/patent/GB201304823D0/en,
GB-201300905-D0,Simultaneous dyeing and finishing process ,Univ Manchester,,2013-01-18,2013-01-18,2013-03-06,,https://patents.google.com/patent/GB201300905D0/en,
GB-2501130-A,Estimating O2 and/or CO2 tension in blood of a premature baby from brain activity ,Univ Manchester,"Suresh Victor, Patrick Gaydecki, Christopher Mckeering",2012-04-13,2012-04-13,2013-10-16,,https://patents.google.com/patent/GB2501130A/en,
GB-201218263-D0,Treatment of autism ,Univ Manchester,,2012-10-11,2012-10-11,2012-11-28,,https://patents.google.com/patent/GB201218263D0/en,
GB-2500585-A,Use of oligosaccharides to reduce skin pigmentation ,Univ Manchester,"Catherine Anne O'neill, Ralph Paus",2012-03-23,2012-03-23,2013-10-02,,https://patents.google.com/patent/GB2500585A/en,
GB-201217173-D0,Therapeutic method ,Univ Manchester,,2012-09-26,2012-09-26,2012-11-07,,https://patents.google.com/patent/GB201217173D0/en,
GB-201217192-D0,blood gas determination ,Univ Manchester,,2012-09-26,2012-09-26,2012-11-07,,https://patents.google.com/patent/GB201217192D0/en,
GB-201213655-D0,Cotton finishing treatment ,Univ Manchester,,2012-08-01,2012-08-01,2012-09-12,,https://patents.google.com/patent/GB201213655D0/en,
GB-201210983-D0,Modulators of calcium channel signalling ,Univ Manchester,,2012-06-21,2012-06-21,2012-08-01,,https://patents.google.com/patent/GB201210983D0/en,
GB-201210633-D0,Methods and apparatuses for producing data representative of a dielectric permittivity distribution within a material ,Univ Manchester,,2012-06-14,2012-06-14,2012-08-01,,https://patents.google.com/patent/GB201210633D0/en,
GB-201209863-D0,Synthetic membrane ,Univ Manchester,,2012-06-01,2012-06-01,2012-07-18,,https://patents.google.com/patent/GB201209863D0/en,
GB-201209316-D0,Hair growth inhibition ,Univ Manchester,,2012-05-24,2012-05-24,2012-07-04,,https://patents.google.com/patent/GB201209316D0/en,
GB-201205082-D0,Further graphene developments ,Univ Manchester,,2012-03-22,2012-03-22,2012-05-09,,https://patents.google.com/patent/GB201205082D0/en,
GB-2490356-A,Modelling protein signal pathways ,Univ Manchester,"Marija Krstic-Demonacos, jean-marc Schwartz",2011-04-28,2011-04-28,2012-10-31,,https://patents.google.com/patent/GB2490356A/en,
GB-201203142-D0,Stents and methods of manufacture ,Univ Manchester,,2012-02-23,2012-02-23,2012-04-11,,https://patents.google.com/patent/GB201203142D0/en,
GB-201202098-D0,New process ,Univ Manchester,,2012-02-07,2012-02-07,2012-03-21,,https://patents.google.com/patent/GB201202098D0/en,
GB-201201759-D0,Transistor device ,Univ Manchester,,2012-02-01,2012-02-01,2012-03-14,,https://patents.google.com/patent/GB201201759D0/en,
GB-201119972-D0,Transistor devices ,Univ Manchester,,2011-11-18,2011-11-18,2012-01-04,,https://patents.google.com/patent/GB201119972D0/en,
GB-201902790-D0,Methods for assessing and treating complement-related disorders ,Univ Manchester,,2019-03-01,2019-03-01,2019-04-17,,https://patents.google.com/patent/GB201902790D0/en,
GB-201112719-D0,Textile treatment ,Univ Manchester,,2011-07-22,2011-07-22,2011-09-07,,https://patents.google.com/patent/GB201112719D0/en,
GB-201112468-D0,Wave energy converter ,Univ Manchester,,2011-07-20,2011-07-20,2011-08-31,,https://patents.google.com/patent/GB201112468D0/en,
GB-201112295-D0,Amino-ethyl-amide compounds as inhibitors of dust mite group 1 peptidase allergen and their use ,"St George S Hospital Medical School, Univ Manchester",,2011-07-15,2011-07-15,2011-08-31,,https://patents.google.com/patent/GB201112295D0/en,
GB-201900802-D0,Oil/water seperation ,Univ Manchester,,2019-01-21,2019-01-21,2019-03-13,,https://patents.google.com/patent/GB201900802D0/en,
GB-201222143-D0,Anti-ageing agents ,Univ Manchester,,2010-06-03,2011-06-03,2013-01-23,,https://patents.google.com/patent/GB201222143D0/en,
GB-202103323-D0,"Target for calibrating and determining the spatial resolution, snr and/or cnr associated with an xct system ",Univ Manchester,,2021-03-10,2021-03-10,2021-04-21,,https://patents.google.com/patent/GB202103323D0/en,
GB-202105009-D0,Method for analysing recycled plastic ,Univ Manchester,,2021-04-08,2021-04-08,2021-05-26,,https://patents.google.com/patent/GB202105009D0/en,
GB-202108011-D0,Methods for enzyme engineering ,Univ Manchester,,2021-06-04,2021-06-04,2021-07-21,,https://patents.google.com/patent/GB202108011D0/en,
US-10337032-B2,Compositions and methods for recombinant biosynthesis of propane ,The University Of Manchester,"Nigel Scrutton, Patrik Jones, Navya Menon",2016-02-01,2017-02-01,2019-07-02,2019-07-02,https://patents.google.com/patent/US10337032B2/en,https://patentimages.storage.googleapis.com/09/f0/8a/1cd25bd3222fb0/US10337032-20190702-D00001.png
AU-2018390499-A1,Apparatus and method for determining spectral information ,The University Of Manchester,"Bruce Donaldson Grieve, Charles Marcel Henry VEYS",2017-12-20,2018-12-20,2020-06-18,,https://patents.google.com/patent/AU2018390499A1/en,
GB-201900824-D0,Oil/water separation ,Univ Manchester,,2019-01-21,2019-01-21,2019-03-13,,https://patents.google.com/patent/GB201900824D0/en,
GB-201109276-D0,Method of functionalising a substrate surface ,Univ Manchester,,2011-06-02,2011-06-02,2011-07-20,,https://patents.google.com/patent/GB201109276D0/en,
GB-201900790-D0,Oil/Water separation ,Univ Manchester,,2019-01-21,2019-01-21,2019-03-06,,https://patents.google.com/patent/GB201900790D0/en,
GB-201821078-D0,Device and method ,Univ Manchester,,2018-12-21,2018-12-21,2019-02-06,,https://patents.google.com/patent/GB201821078D0/en,
